Date,EnergyProduction,CarbonFootprint,SystemEfficiency,MaintenanceCosts,ProductionSource,CustomerFeedback,Temperature,Humidity,Demand,OutageDuration,OutageReason
2022-08-19 11:46:36,4444.73,225.46,80.52,4776.4,Coal,Neutral,12.31,54.15,805.8,16.66,Maintenance
2023-08-29 11:46:36,3543.21,379.54,93.38,1891.34,Solar,Neutral,9.78,29.42,605.07,7.62,Unknown
2022-06-02 11:46:36,8542.44,124.68,81.8,3224.77,Hydro,Negative,24.75,75.26,765.59,0.82,Weather
2023-05-20 11:46:36,3255.37,482.79,83.0,3252.94,Wind,Negative,10.97,37.39,685.85,1.3,Weather
2023-11-23 11:46:36,4671.09,150.51,87.87,4732.04,Wind,Neutral,32.0,66.72,616.84,20.99,Maintenance
2023-05-28 11:46:36,3223.36,342.29,91.31,3048.96,Solar,Neutral,10.89,52.79,907.51,1.97,Weather
2024-01-25 11:46:36,7371.45,104.47,82.01,2227.4,Natural Gas,Neutral,24.65,46.57,774.75,18.62,Maintenance
2023-05-17 11:46:36,6352.39,474.43,94.45,1323.58,Coal,Neutral,32.19,33.94,903.53,22.51,Weather
2023-04-09 11:46:36,3199.0,166.38,88.79,1366.38,Wind,Neutral,8.68,21.72,888.16,5.62,Equipment Failure
2023-07-13 11:46:36,2564.98,251.89,81.25,1245.39,Solar,Positive,15.96,68.28,757.05,1.79,Unknown
2023-11-10 11:46:36,6367.73,256.54,85.14,4742.82,Solar,Neutral,36.2,75.44,774.44,21.95,Unknown
2023-12-02 11:46:36,8302.9,336.25,92.59,4705.9,Solar,Positive,14.81,43.15,570.5,0.92,Unknown
2024-02-12 11:46:36,5134.85,213.86,92.05,3388.61,Wind,Neutral,2.89,39.32,533.48,19.04,Weather
2024-05-07 11:46:36,6924.21,496.93,89.59,3955.91,Hydro,Neutral,15.05,71.0,698.73,14.26,Unknown
2023-08-28 11:46:36,3877.02,265.95,80.26,1936.58,Natural Gas,Neutral,12.26,41.87,516.79,18.84,Equipment Failure
2023-06-04 11:46:36,1324.0,321.62,88.48,3453.35,Natural Gas,Negative,28.74,22.96,954.25,17.34,Equipment Failure
2023-08-07 11:46:36,5320.93,102.62,92.63,1795.68,Wind,Negative,8.06,70.36,857.62,14.25,Weather
2022-09-18 11:46:36,2379.29,253.54,90.22,3353.77,Wind,Positive,33.33,66.81,669.62,11.56,Maintenance
2022-11-03 11:46:36,2904.63,497.81,89.5,4311.32,Wind,Neutral,10.44,49.17,587.58,8.88,Unknown
2024-01-23 11:46:36,7291.66,433.21,86.9,2469.37,Hydro,Positive,29.72,77.79,818.36,6.17,Weather
2023-09-08 11:46:36,9025.53,385.43,84.23,2668.29,Natural Gas,Positive,12.66,64.61,692.23,13.71,Equipment Failure
2022-07-22 11:46:36,5693.12,402.72,89.73,2288.85,Hydro,Neutral,6.85,72.75,747.07,15.14,Maintenance
2024-03-31 11:46:36,7487.45,332.8,92.12,3783.77,Solar,Negative,37.04,47.22,811.65,19.78,Equipment Failure
2023-01-01 11:46:36,3557.19,477.31,92.55,2611.37,Natural Gas,Neutral,23.06,74.76,901.0,19.54,Weather
2023-02-26 11:46:36,8710.75,217.19,82.04,4583.29,Wind,Neutral,34.77,61.86,984.75,14.47,Weather
2023-10-14 11:46:36,5717.39,273.31,92.32,1918.75,Wind,Negative,18.02,70.82,965.63,7.49,Maintenance
2023-07-28 11:46:36,1561.45,151.0,80.88,3178.04,Hydro,Neutral,38.94,44.59,936.66,17.89,Maintenance
2024-05-07 11:46:36,8104.6,492.26,91.57,1936.15,Natural Gas,Neutral,12.28,29.83,559.32,14.72,Unknown
2022-07-01 11:46:36,6583.73,174.23,81.89,3661.65,Natural Gas,Neutral,5.99,74.57,958.72,11.03,Weather
2023-10-14 11:46:36,1987.03,418.82,91.51,3515.94,Coal,Negative,33.65,72.07,596.77,9.02,Equipment Failure
2023-02-05 11:46:36,6344.35,360.55,81.77,3238.69,Solar,Negative,36.36,66.07,583.07,10.85,Equipment Failure
2023-12-15 11:46:36,7821.95,253.86,88.86,1073.27,Hydro,Negative,9.29,36.09,813.31,22.37,Weather
2024-03-29 11:46:36,2236.48,277.06,83.56,4165.29,Coal,Negative,12.91,44.26,989.04,3.14,Maintenance
2022-06-04 11:46:36,7716.54,301.18,82.94,2835.0,Hydro,Positive,38.2,52.32,523.41,19.57,Maintenance
2023-11-14 11:46:36,8462.91,354.34,84.96,3087.01,Coal,Negative,24.87,75.46,570.6,21.55,Unknown
2022-07-11 11:46:36,1973.05,367.47,94.38,1809.01,Wind,Neutral,19.26,76.69,672.39,11.88,Unknown
2023-02-17 11:46:36,2600.56,231.72,85.74,3966.25,Coal,Positive,6.14,26.47,589.01,21.28,Unknown
2023-06-10 11:46:36,8122.71,189.27,81.18,3986.65,Wind,Negative,30.2,40.94,911.05,11.32,Equipment Failure
2022-12-04 11:46:36,3520.03,341.02,86.6,1666.98,Wind,Neutral,2.98,78.52,795.9,9.3,Unknown
2022-06-27 11:46:36,3197.73,178.46,86.44,2638.6,Natural Gas,Negative,3.44,39.15,698.45,18.33,Equipment Failure
2022-09-19 11:46:36,5761.08,246.26,87.55,1896.09,Hydro,Positive,31.52,31.7,788.52,12.71,Equipment Failure
2022-08-24 11:46:36,5350.34,105.99,85.54,4527.16,Solar,Neutral,24.31,34.3,538.86,6.02,Unknown
2023-02-27 11:46:36,6782.47,493.32,89.09,1492.5,Solar,Neutral,27.33,54.94,855.32,22.6,Weather
2024-03-15 11:46:36,6890.92,365.99,89.02,4670.59,Wind,Neutral,34.8,52.59,656.41,16.17,Maintenance
2022-06-04 11:46:36,6159.22,324.31,85.55,2499.09,Hydro,Negative,27.11,51.86,948.37,19.32,Weather
2023-07-17 11:46:36,1058.12,121.54,80.35,4155.4,Solar,Positive,39.27,22.98,583.78,4.35,Weather
2024-03-26 11:46:36,1451.0,126.25,82.07,2797.66,Hydro,Negative,21.74,38.53,589.05,20.67,Unknown
2022-08-02 11:46:36,6789.92,165.68,88.98,3089.0,Natural Gas,Positive,12.61,22.53,799.27,19.33,Maintenance
2023-03-03 11:46:36,8958.5,474.54,81.52,4064.28,Wind,Negative,20.74,44.44,648.65,9.46,Unknown
2022-12-06 11:46:36,3299.37,327.58,93.02,3400.36,Hydro,Positive,25.34,60.7,894.6,2.17,Equipment Failure
2023-11-04 11:46:36,8969.66,301.84,80.57,3767.9,Hydro,Negative,1.25,71.81,854.64,10.69,Maintenance
2023-12-30 11:46:36,6785.51,248.01,82.93,3404.68,Wind,Neutral,11.11,72.67,743.3,14.05,Weather
2024-04-18 11:46:36,1769.5,464.49,94.35,2051.49,Natural Gas,Positive,28.93,30.45,519.47,18.18,Weather
2024-04-14 11:46:36,3616.59,260.19,91.18,3067.11,Natural Gas,Positive,1.63,24.61,863.64,21.38,Weather
2023-01-28 11:46:36,9768.4,117.6,86.27,2944.34,Natural Gas,Positive,14.92,68.67,735.0,12.81,Maintenance
2023-09-30 11:46:36,5019.95,478.75,92.39,2373.02,Solar,Neutral,34.13,41.68,770.05,3.44,Equipment Failure
2023-06-08 11:46:36,6017.78,173.06,85.44,4929.05,Natural Gas,Positive,38.58,40.67,892.23,17.35,Maintenance
2024-03-23 11:46:36,6874.47,257.12,90.31,3836.93,Hydro,Neutral,2.84,22.18,512.27,1.35,Maintenance
2023-07-11 11:46:36,8046.57,301.62,88.06,3615.99,Natural Gas,Positive,0.08,61.7,998.86,22.42,Weather
2024-01-19 11:46:36,3285.4,216.69,85.08,1805.41,Solar,Negative,7.41,38.83,903.26,10.17,Weather
2024-01-19 11:46:36,2583.04,248.39,89.95,2797.35,Coal,Negative,17.93,56.09,977.54,4.87,Unknown
2024-01-20 11:46:36,9206.07,338.08,85.13,3047.77,Natural Gas,Positive,32.86,57.87,949.08,4.84,Unknown
2022-07-25 11:46:36,6609.36,373.77,82.95,2606.17,Natural Gas,Negative,1.26,29.88,671.69,7.75,Weather
2024-05-17 11:46:36,9173.76,211.49,82.51,1392.61,Coal,Positive,5.83,77.05,585.48,22.39,Unknown
2023-01-05 11:46:36,6979.06,483.28,88.07,3628.47,Hydro,Negative,23.23,48.6,779.25,21.25,Maintenance
2022-12-19 11:46:36,3597.43,219.25,86.55,1368.48,Coal,Neutral,7.77,29.07,527.54,22.34,Unknown
2023-08-18 11:46:36,3507.19,259.14,87.4,1573.25,Hydro,Positive,20.69,59.42,988.4,22.34,Equipment Failure
2024-01-10 11:46:36,1536.61,275.47,84.68,4521.8,Natural Gas,Negative,13.4,75.13,984.01,14.0,Unknown
2024-01-09 11:46:36,5704.1,309.75,84.13,4971.41,Natural Gas,Negative,35.0,25.8,881.95,8.55,Maintenance
2023-09-23 11:46:36,1854.69,350.38,91.08,2561.57,Coal,Neutral,36.34,72.17,754.11,9.6,Weather
2022-10-02 11:46:36,9560.23,454.71,90.61,3455.14,Wind,Positive,29.23,22.53,682.58,6.15,Equipment Failure
2023-08-28 11:46:36,4800.14,295.83,91.31,4127.75,Coal,Positive,30.32,47.27,722.49,13.72,Weather
2023-08-22 11:46:36,3969.23,486.64,86.11,2911.02,Natural Gas,Neutral,17.94,46.5,825.61,20.72,Weather
2022-07-06 11:46:36,3544.16,491.48,87.59,3913.52,Natural Gas,Neutral,8.16,35.87,826.92,18.83,Equipment Failure
2024-01-06 11:46:36,1208.95,334.1,92.33,2408.27,Solar,Neutral,19.68,79.85,844.61,4.44,Maintenance
2023-05-26 11:46:36,7615.93,360.5,81.37,2897.12,Coal,Negative,8.11,20.44,975.18,7.36,Weather
2022-11-04 11:46:36,6622.65,153.07,86.82,3549.91,Coal,Negative,27.09,21.41,799.24,22.16,Weather
2023-10-14 11:46:36,9999.33,211.8,94.58,1691.78,Hydro,Neutral,19.47,35.9,798.33,1.18,Equipment Failure
2024-02-23 11:46:36,4509.6,308.19,80.01,3441.46,Coal,Negative,13.08,56.87,819.76,16.73,Weather
2022-08-01 11:46:36,4870.59,227.07,82.72,4963.57,Natural Gas,Neutral,2.6,47.12,910.68,18.93,Unknown
2023-09-16 11:46:36,3414.21,172.65,80.45,2769.89,Natural Gas,Neutral,15.03,70.31,782.25,16.12,Unknown
2022-12-26 11:46:36,6729.33,197.9,86.18,3334.03,Hydro,Negative,9.99,52.28,878.32,17.71,Equipment Failure
2023-04-10 11:46:36,3123.24,120.66,80.26,1724.86,Natural Gas,Negative,1.85,23.06,601.97,8.37,Maintenance
2023-10-17 11:46:36,7594.85,287.46,93.89,3431.59,Solar,Negative,7.81,48.68,781.2,18.8,Unknown
2022-10-07 11:46:36,9114.23,342.39,82.94,4385.12,Coal,Positive,36.81,73.55,763.38,2.27,Equipment Failure
2022-10-25 11:46:36,1579.59,449.29,88.19,1643.11,Hydro,Negative,32.18,60.85,763.2,16.02,Weather
2022-08-26 11:46:36,8892.04,496.68,81.34,4272.73,Natural Gas,Neutral,27.32,62.52,897.63,5.26,Unknown
2022-10-12 11:46:36,2404.65,419.99,80.88,3773.31,Wind,Neutral,13.63,27.49,890.43,21.11,Unknown
2023-10-14 11:46:36,5476.16,107.14,80.57,3095.3,Hydro,Neutral,4.71,46.0,624.81,12.92,Weather
2023-09-14 11:46:36,2535.11,342.87,92.49,3410.21,Coal,Negative,24.78,44.58,582.88,1.53,Maintenance
2022-09-06 11:46:36,8962.09,460.8,81.83,2051.29,Solar,Neutral,23.35,65.15,800.65,23.7,Equipment Failure
2022-09-11 11:46:36,5927.76,290.76,82.3,3085.73,Wind,Negative,31.4,53.02,935.41,23.34,Unknown
2024-04-24 11:46:36,8339.91,331.54,86.54,1596.66,Natural Gas,Negative,0.46,53.22,594.8,18.59,Unknown
2022-08-16 11:46:36,2968.29,491.94,85.72,1798.61,Coal,Positive,0.41,47.89,988.05,15.23,Maintenance
2024-02-23 11:46:36,3862.73,165.72,91.27,1331.7,Coal,Negative,9.85,43.61,590.0,14.73,Weather
2024-03-30 11:46:36,5051.71,364.87,89.62,1322.4,Natural Gas,Positive,20.08,61.28,604.63,7.56,Weather
2023-09-28 11:46:36,8509.37,256.03,80.13,3890.46,Coal,Negative,36.81,65.69,696.96,21.85,Maintenance
2023-06-16 11:46:36,4150.79,278.43,89.63,4858.02,Hydro,Positive,5.27,47.41,810.16,16.93,Maintenance
2024-01-11 11:46:36,6863.99,122.22,81.99,2476.27,Wind,Neutral,39.14,38.06,924.98,0.42,Maintenance
2024-04-26 11:46:36,7061.3,266.54,89.93,2343.15,Solar,Negative,6.72,57.03,824.42,5.34,Unknown
2023-02-06 11:46:36,9087.02,342.63,83.18,1165.96,Solar,Positive,14.16,77.01,569.68,8.38,Weather
2022-09-30 11:46:36,8774.15,350.52,93.58,3604.77,Hydro,Neutral,15.2,26.09,684.99,4.57,Equipment Failure
2024-04-24 11:46:36,1912.66,133.6,86.5,3802.74,Natural Gas,Negative,22.4,75.66,777.9,23.89,Unknown
2022-10-19 11:46:36,7826.68,127.7,87.16,3631.74,Hydro,Neutral,20.14,24.91,992.12,9.19,Unknown
2023-09-24 11:46:36,5529.23,241.31,88.27,3074.93,Wind,Positive,11.67,37.9,902.91,6.69,Equipment Failure
2023-08-30 11:46:36,2811.3,216.63,80.32,3345.55,Solar,Negative,17.86,25.67,773.78,22.45,Weather
2022-09-04 11:46:36,2854.86,128.04,81.44,3587.71,Solar,Neutral,17.2,34.47,746.31,15.19,Equipment Failure
2022-11-07 11:46:36,5190.75,361.38,90.48,1930.7,Natural Gas,Negative,11.48,51.72,849.68,23.42,Weather
2022-10-20 11:46:36,4141.56,200.91,82.42,2110.73,Hydro,Positive,24.3,43.74,604.42,2.25,Weather
2023-11-15 11:46:36,9655.74,467.1,82.85,1370.82,Wind,Neutral,33.6,27.63,574.41,20.28,Unknown
2023-02-05 11:46:36,5206.2,181.63,85.72,3574.77,Solar,Neutral,14.98,23.27,914.89,13.96,Unknown
2022-10-08 11:46:36,2392.5,383.2,82.14,4402.56,Solar,Positive,11.52,23.87,973.6,8.39,Unknown
2023-02-22 11:46:36,7502.68,489.81,91.43,3895.25,Solar,Negative,17.04,56.69,996.78,15.97,Unknown
2022-11-27 11:46:36,9900.86,449.86,86.33,2388.42,Natural Gas,Negative,37.35,38.99,838.2,5.17,Maintenance
2022-08-30 11:46:36,4669.71,365.61,93.75,3455.81,Solar,Positive,20.03,65.1,681.07,16.85,Maintenance
2023-09-16 11:46:36,1284.79,182.79,80.05,2725.28,Coal,Negative,26.54,46.22,903.29,23.32,Unknown
2022-09-14 11:46:36,5642.07,472.92,84.91,1991.22,Natural Gas,Positive,1.86,64.65,874.21,0.83,Equipment Failure
2022-12-17 11:46:36,6973.19,475.39,93.38,1474.54,Natural Gas,Positive,16.57,77.37,954.51,6.64,Maintenance
2024-04-15 11:46:36,4565.39,386.14,83.76,3149.79,Coal,Positive,26.23,50.93,743.22,20.85,Weather
2023-01-06 11:46:36,5162.73,309.57,89.15,4869.55,Hydro,Positive,14.35,58.88,789.44,22.44,Unknown
2023-08-24 11:46:36,9913.24,304.18,93.51,1106.95,Hydro,Positive,11.85,69.86,759.2,2.87,Weather
2022-06-03 11:46:36,6488.17,201.93,90.58,4358.26,Solar,Negative,8.5,53.94,764.69,12.49,Unknown
2022-11-01 11:46:36,9173.03,210.79,82.44,3438.3,Hydro,Positive,19.62,20.48,980.25,16.25,Unknown
2024-04-27 11:46:36,8170.0,449.07,83.31,1387.79,Coal,Negative,17.25,59.53,949.29,23.77,Maintenance
2022-09-13 11:46:36,7769.22,274.55,86.47,1357.2,Solar,Negative,2.35,37.62,827.14,7.57,Maintenance
2023-11-22 11:46:36,2918.72,107.41,91.39,2030.52,Natural Gas,Positive,37.62,70.69,547.95,14.96,Weather
2023-03-16 11:46:36,3167.78,284.86,89.24,2985.07,Hydro,Neutral,12.03,66.99,718.81,0.08,Weather
2023-12-24 11:46:36,5093.17,119.87,89.25,3849.97,Wind,Positive,34.25,69.31,538.02,15.11,Equipment Failure
2023-04-01 11:46:36,4595.58,392.12,91.48,3158.56,Wind,Negative,17.8,20.82,571.05,17.62,Maintenance
2022-07-23 11:46:36,1597.07,309.92,91.2,1132.73,Coal,Positive,10.04,39.62,985.38,5.38,Maintenance
2022-07-31 11:46:36,5949.41,327.92,85.78,4299.24,Solar,Negative,23.38,68.64,568.0,15.65,Weather
2023-01-01 11:46:36,8617.72,421.22,87.56,3543.17,Coal,Positive,33.75,26.03,738.75,19.72,Equipment Failure
2024-02-11 11:46:36,9621.63,499.71,84.37,2307.96,Natural Gas,Positive,16.87,73.39,803.11,3.61,Weather
2023-05-25 11:46:36,7092.5,485.71,91.78,2270.01,Solar,Neutral,24.5,73.39,529.75,18.85,Weather
2024-04-07 11:46:36,4656.66,499.49,82.61,4979.44,Hydro,Negative,14.06,28.33,740.47,3.34,Maintenance
2024-04-01 11:46:36,5131.84,200.47,92.41,2774.86,Solar,Negative,39.94,74.33,580.06,10.26,Weather
2023-02-11 11:46:36,8737.35,334.66,81.6,1078.17,Coal,Negative,18.34,41.53,680.74,9.51,Weather
2022-12-04 11:46:36,5456.38,456.23,88.29,1367.27,Solar,Negative,16.95,35.13,553.11,13.14,Equipment Failure
2022-09-16 11:46:36,8828.48,185.45,92.84,1190.14,Coal,Positive,5.28,73.76,927.11,0.57,Weather
2023-11-03 11:46:36,2327.45,163.23,87.04,1934.78,Wind,Negative,28.78,46.68,986.01,3.61,Weather
2024-04-26 11:46:36,2516.66,173.39,83.18,1246.23,Solar,Positive,7.73,72.14,855.92,12.91,Unknown
2023-07-18 11:46:36,1294.71,102.06,94.19,1144.69,Solar,Positive,27.63,58.28,817.11,17.78,Equipment Failure
2023-06-17 11:46:36,9014.75,381.72,93.99,4519.74,Natural Gas,Neutral,34.55,76.54,803.38,2.94,Weather
2024-04-06 11:46:36,9576.75,236.66,94.29,4681.26,Natural Gas,Neutral,14.71,27.9,534.7,6.77,Maintenance
2023-10-31 11:46:36,8554.38,174.92,90.04,1675.3,Natural Gas,Positive,34.08,34.42,947.34,14.53,Unknown
2022-06-13 11:46:36,2069.79,421.39,84.07,4769.08,Hydro,Neutral,10.14,53.63,501.32,11.61,Maintenance
2024-03-06 11:46:36,8980.99,275.07,88.31,1585.07,Wind,Neutral,16.45,30.34,507.42,8.33,Maintenance
2022-11-12 11:46:36,7097.21,138.0,90.82,1993.48,Natural Gas,Negative,4.29,34.88,554.71,6.29,Weather
2023-08-24 11:46:36,3893.47,487.3,86.58,4260.68,Wind,Negative,1.39,21.47,548.64,9.18,Maintenance
2023-06-14 11:46:36,4558.39,316.06,89.84,3640.16,Solar,Neutral,19.37,77.19,958.21,15.79,Weather
2023-02-06 11:46:36,7722.76,151.14,94.19,4229.7,Wind,Negative,0.1,43.44,806.96,22.85,Weather
2022-12-23 11:46:36,6620.87,410.21,82.05,1814.08,Natural Gas,Positive,31.91,32.52,855.09,10.71,Weather
2024-04-05 11:46:36,3169.07,439.24,83.2,3905.01,Natural Gas,Positive,8.06,68.36,623.04,9.79,Unknown
2022-10-23 11:46:36,4064.29,112.41,83.28,2051.53,Hydro,Positive,39.84,42.88,637.44,11.34,Equipment Failure
2023-09-25 11:46:36,5684.49,219.31,83.1,4991.0,Wind,Neutral,34.44,61.7,710.12,4.77,Maintenance
2022-08-01 11:46:36,4147.49,326.2,88.2,4262.97,Natural Gas,Negative,33.19,37.7,721.6,3.12,Weather
2023-10-08 11:46:36,9583.0,318.15,86.93,2804.45,Coal,Neutral,12.42,43.38,507.34,3.91,Unknown
2023-03-24 11:46:36,5505.86,310.16,89.06,2481.44,Solar,Positive,36.93,76.55,751.32,17.92,Weather
2023-07-30 11:46:36,2304.82,234.94,86.86,1745.95,Natural Gas,Positive,27.27,25.63,778.62,16.34,Maintenance
2024-01-06 11:46:36,5926.86,494.71,89.19,1870.71,Natural Gas,Positive,28.92,63.2,628.18,10.54,Equipment Failure
2022-11-26 11:46:36,8039.46,158.62,80.8,4622.84,Wind,Neutral,39.77,55.01,931.1,12.88,Unknown
2024-03-31 11:46:36,9730.48,467.11,86.99,4023.58,Coal,Positive,19.27,64.51,815.74,8.06,Unknown
2022-06-26 11:46:36,9562.41,310.44,80.02,2663.39,Coal,Neutral,9.77,56.81,507.16,22.6,Equipment Failure
2022-11-11 11:46:36,3623.55,485.93,91.52,3706.55,Wind,Negative,13.28,53.1,639.35,17.62,Maintenance
2024-04-10 11:46:36,1401.68,184.66,82.94,2983.46,Coal,Neutral,31.56,43.2,624.28,14.62,Maintenance
2022-05-20 11:46:36,6967.16,229.11,85.56,1365.89,Natural Gas,Neutral,11.63,79.46,890.86,13.69,Weather
2022-10-31 11:46:36,7954.3,435.62,83.47,2006.38,Wind,Neutral,9.93,30.94,776.02,8.51,Maintenance
2022-10-29 11:46:36,7515.21,334.83,83.4,3302.99,Coal,Negative,33.67,32.3,983.72,20.63,Unknown
2023-08-30 11:46:36,3635.59,111.76,90.91,4984.4,Solar,Positive,32.92,44.1,598.73,11.54,Unknown
2023-02-21 11:46:36,1028.59,411.92,89.04,1981.06,Wind,Positive,16.52,63.78,531.59,5.6,Unknown
2022-07-01 11:46:36,9188.54,404.01,85.02,1195.58,Coal,Negative,21.99,62.93,635.25,7.77,Weather
2022-10-03 11:46:36,5472.58,176.02,81.43,3007.54,Coal,Neutral,5.67,56.52,672.62,3.75,Weather
2023-11-04 11:46:36,2680.18,491.06,84.28,4894.75,Wind,Neutral,34.0,32.44,567.13,6.14,Unknown
2024-05-02 11:46:36,4218.56,481.75,80.4,4654.44,Wind,Positive,24.6,77.26,842.78,19.0,Maintenance
2022-09-08 11:46:36,5809.01,223.89,93.99,3251.82,Solar,Negative,0.13,21.35,541.09,9.77,Weather
2022-08-25 11:46:36,3031.07,493.37,87.61,4256.62,Wind,Positive,14.37,68.59,631.79,11.14,Unknown
2023-10-10 11:46:36,5245.64,132.68,84.83,2011.43,Solar,Neutral,4.89,36.18,833.17,22.65,Equipment Failure
2022-08-30 11:46:36,9004.45,298.41,91.64,2418.18,Coal,Neutral,38.45,28.05,740.85,1.2,Weather
2022-11-14 11:46:36,2294.04,491.48,80.9,3665.35,Hydro,Neutral,5.47,57.18,682.78,11.85,Equipment Failure
2023-05-14 11:46:36,2794.6,303.67,84.77,2505.49,Natural Gas,Negative,34.44,36.06,936.49,12.67,Weather
2023-11-16 11:46:36,2909.64,278.28,86.36,3147.86,Coal,Neutral,13.31,54.14,858.01,23.91,Maintenance
2022-09-18 11:46:36,6264.44,236.65,94.36,4665.68,Hydro,Negative,28.42,76.98,587.38,7.15,Equipment Failure
2024-03-15 11:46:36,6068.53,254.3,81.48,2074.14,Coal,Neutral,11.67,44.67,931.49,22.24,Maintenance
2022-06-21 11:46:36,7672.0,419.4,87.42,3013.6,Hydro,Positive,15.67,46.21,584.91,0.69,Weather
2023-02-06 11:46:36,7669.12,364.05,85.41,4514.86,Coal,Neutral,29.37,47.45,825.73,6.88,Equipment Failure
2023-06-22 11:46:36,2133.23,348.14,88.03,3247.72,Wind,Negative,30.15,41.86,885.25,18.74,Equipment Failure
2022-06-28 11:46:36,9321.65,485.83,87.79,1340.91,Natural Gas,Positive,17.81,28.23,678.11,2.47,Equipment Failure
2023-11-24 11:46:36,9685.11,410.63,85.39,1835.55,Hydro,Positive,37.84,66.32,681.44,6.63,Maintenance
2022-09-01 11:46:36,1032.19,226.01,94.42,4000.44,Natural Gas,Neutral,25.74,31.51,514.53,18.29,Weather
2022-06-29 11:46:36,2790.79,359.17,93.57,1833.81,Coal,Neutral,35.97,74.73,678.23,14.9,Equipment Failure
2022-07-12 11:46:36,9680.82,479.44,89.63,3826.25,Coal,Positive,33.84,24.19,866.02,9.5,Maintenance
2022-11-07 11:46:36,7876.73,130.83,94.97,2065.27,Hydro,Negative,33.32,22.92,916.35,18.86,Maintenance
2022-06-11 11:46:36,5463.28,284.33,94.19,3044.05,Hydro,Positive,36.33,29.18,512.06,15.92,Unknown
2023-05-24 11:46:36,9131.72,325.37,87.38,3984.22,Wind,Positive,3.61,76.24,866.27,7.86,Weather
2022-09-02 11:46:36,2119.96,479.09,94.27,3711.11,Hydro,Neutral,11.4,74.41,835.35,5.49,Weather
2022-12-11 11:46:36,8835.76,203.19,85.16,3762.24,Coal,Positive,2.11,37.07,508.55,22.29,Equipment Failure
2024-02-21 11:46:36,7490.48,201.85,93.28,1892.18,Wind,Negative,0.14,44.45,605.72,18.08,Maintenance
2022-06-13 11:46:36,9954.28,496.65,82.06,3021.88,Solar,Positive,23.63,32.22,913.95,8.87,Unknown
2022-10-05 11:46:36,6796.48,326.51,85.24,1593.53,Solar,Positive,9.37,53.35,627.07,8.92,Unknown
2022-07-23 11:46:36,9554.74,405.16,92.06,3288.61,Solar,Neutral,8.3,77.97,763.68,10.91,Maintenance
2023-12-17 11:46:36,7798.29,406.28,92.5,3436.73,Coal,Positive,31.71,73.72,917.72,0.69,Equipment Failure
2023-09-24 11:46:36,2834.01,255.71,81.42,1327.24,Natural Gas,Positive,38.51,42.69,767.03,9.38,Weather
2024-01-26 11:46:36,8956.99,238.38,94.51,1695.69,Hydro,Negative,0.27,39.11,740.18,13.91,Equipment Failure
2023-01-06 11:46:36,6261.11,248.08,88.4,2909.38,Natural Gas,Positive,21.76,27.28,514.49,12.49,Unknown
2024-02-09 11:46:36,8485.5,497.77,88.75,3508.42,Natural Gas,Neutral,33.23,78.92,779.46,13.22,Maintenance
2023-02-12 11:46:36,4704.31,176.02,94.65,1137.64,Natural Gas,Negative,23.05,57.31,553.41,22.86,Equipment Failure
2023-06-05 11:46:36,8648.11,214.97,91.54,2721.34,Solar,Neutral,39.63,40.2,713.64,7.97,Maintenance
2022-07-14 11:46:36,9585.5,152.65,81.29,3469.58,Hydro,Negative,21.49,42.63,775.61,13.41,Maintenance
2023-04-12 11:46:36,3748.9,448.05,92.16,3352.88,Solar,Negative,27.11,32.89,909.93,20.67,Maintenance
2022-10-22 11:46:36,2389.01,189.48,81.89,2792.5,Natural Gas,Neutral,33.95,28.77,672.16,14.71,Weather
2023-02-12 11:46:36,2426.52,371.48,83.63,3879.71,Natural Gas,Negative,3.29,35.05,621.1,6.0,Unknown
2024-03-22 11:46:36,7877.16,117.27,91.03,1707.61,Wind,Neutral,2.38,42.01,628.06,17.36,Equipment Failure
2024-03-17 11:46:36,7046.2,371.81,92.86,4783.7,Solar,Positive,23.03,62.82,999.31,2.34,Equipment Failure
2024-02-13 11:46:36,5645.22,360.48,80.69,1706.31,Hydro,Neutral,30.04,26.23,652.37,23.63,Weather
2024-03-15 11:46:36,6432.45,306.13,84.57,1615.97,Coal,Neutral,25.5,32.13,946.36,13.88,Maintenance
2023-02-25 11:46:36,3692.44,497.06,94.55,1479.39,Natural Gas,Positive,5.36,36.58,661.06,22.75,Weather
2023-10-09 11:46:36,8848.19,102.32,83.64,1586.43,Hydro,Negative,18.92,49.65,840.75,23.04,Equipment Failure
2023-02-17 11:46:36,7312.96,151.49,93.21,2787.51,Wind,Positive,18.38,46.58,981.66,1.36,Equipment Failure
2024-02-02 11:46:36,3827.66,270.18,87.85,4393.6,Coal,Positive,8.99,28.94,900.52,23.12,Weather
2024-01-07 11:46:36,8597.83,114.1,81.17,4485.26,Natural Gas,Negative,1.27,54.5,734.51,13.6,Weather
2023-06-10 11:46:36,7785.58,264.38,94.91,1682.96,Wind,Neutral,20.24,77.28,654.07,2.79,Weather
2022-08-24 11:46:36,1555.82,277.68,90.2,2673.72,Solar,Negative,9.94,58.45,559.14,8.11,Weather
2024-01-13 11:46:36,7299.07,364.61,94.88,2642.45,Wind,Neutral,24.24,35.76,584.39,0.6,Unknown
2023-10-13 11:46:36,8196.32,278.6,81.2,1463.05,Hydro,Neutral,32.67,31.56,774.26,13.57,Weather
2022-08-14 11:46:36,5772.36,350.17,88.3,4703.19,Solar,Negative,37.86,26.67,510.09,23.04,Weather
