Booking ID,Room Type,Daily Rate,Length of Stay (days),Total Revenue,Customer Satisfaction,Online Reviews,Check-in Date,Check-out Date,Booking Source,Customer Nationality,Average Daily Rate (ADR),RevPAR
12f72ff1-0120-4338-8137-0d0aac75d458,Suite,72.35,10,723.5,1,33,2024-04-17,2024-04-27,Corporate,Germany,72.35,0.36175
3dceed64-b7ee-48a9-8c25-4ccce936d13c,Family,225.1,9,2025.8999999999999,2,21,2022-07-31,2022-08-09,Direct,Vietnam,225.1,1.01295
56b0e101-dbc0-416e-9f8f-b3eefa5d0e9f,Suite,142.05,14,1988.7000000000003,3,80,2022-12-08,2022-12-22,Direct,Vanuatu,142.05,0.9943500000000002
122309d8-eb7e-4a63-930d-e039f787d974,Family,405.33,12,4863.96,4,42,2023-06-01,2023-06-13,Corporate,Mayotte,405.33,2.43198
f1c9025d-83ec-4f00-82df-21bc4e56863f,Family,217.69,7,1523.83,2,89,2023-09-13,2023-09-20,Corporate,Nicaragua,217.69,0.761915
a4abdbf1-ef0f-4678-b967-cbc998cb3dbe,Family,351.33,4,1405.32,4,62,2023-12-27,2023-12-31,Travel Agent,Congo,351.33,0.70266
dc58e16b-3588-48c4-bfea-5eadef4520a4,Single,248.12,7,1736.8400000000001,4,33,2024-05-16,2024-05-23,Travel Agent,Slovenia,248.12000000000003,0.8684200000000001
03a9f16b-ad4e-4799-908b-3c2878b5d045,Single,399.27,12,4791.24,1,41,2024-01-01,2024-01-13,Corporate,Ecuador,399.27,2.39562
2c0903ff-776f-446f-a28c-d683c3d67c39,Suite,73.91,5,369.54999999999995,1,11,2023-03-25,2023-03-30,Travel Agent,Guyana,73.91,0.18477499999999997
3c3ff72a-7454-4a53-8001-0f3252336b08,Double,84.47,10,844.7,2,17,2022-08-02,2022-08-12,Corporate,Jersey,84.47,0.42235
2ac20c69-f699-4b65-9017-0c500b3d5d19,Single,321.3,8,2570.4,4,64,2023-11-12,2023-11-20,OTA,Somalia,321.3,1.2852000000000001
fbbaafd3-305f-4d52-baeb-39bc91868004,Deluxe,313.67,8,2509.36,5,10,2023-11-14,2023-11-22,Travel Agent,Bulgaria,313.67,1.25468
c41e59ef-e1e9-449a-bfae-3eb0c61f976f,Deluxe,329.24,9,2963.16,2,11,2022-07-06,2022-07-15,Corporate,Somalia,329.24,1.48158
145a6359-8a7e-4e82-863c-b45c55d4e0e8,Single,250.47,12,3005.64,3,25,2022-07-16,2022-07-28,Corporate,Belize,250.47,1.50282
7589c5e4-97b5-4fb3-a738-3e0399eb6d51,Deluxe,496.28,10,4962.799999999999,4,28,2022-11-30,2022-12-10,OTA,Saint Pierre and Miquelon,496.2799999999999,2.4814
eccedfa8-00c6-4461-ad98-929c3bac9cc4,Family,357.94,1,357.94,4,43,2022-06-26,2022-06-27,Corporate,Ghana,357.94,0.17897
c8821de2-9988-4e8d-a900-fad7a02e9137,Single,258.94,5,1294.7,1,33,2024-05-03,2024-05-08,Corporate,Samoa,258.94,0.64735
ea5f527e-a84d-4625-a2e0-9c754ff1b25c,Double,124.94,14,1749.1599999999999,4,93,2024-05-04,2024-05-18,Direct,Nigeria,124.93999999999998,0.8745799999999999
e229df79-6fb9-4e96-8f3d-352268a6dbba,Single,305.14,7,2135.98,2,78,2023-01-25,2023-02-01,OTA,Mali,305.14,1.06799
ac01839a-839f-4ddd-a5fb-8126412307c9,Deluxe,133.3,3,399.90000000000003,1,90,2023-07-11,2023-07-14,Corporate,Brazil,133.3,0.19995000000000002
de1c62cd-644c-488a-9837-9464aed6010a,Family,145.19,8,1161.52,1,59,2024-01-28,2024-02-05,Travel Agent,Serbia,145.19,0.5807599999999999
eeebb317-e334-4b7b-86a1-5863e281a029,Single,380.73,10,3807.3,5,18,2023-08-11,2023-08-21,OTA,Panama,380.73,1.90365
a8db8f0e-894f-478d-abbb-45be952e3d15,Family,169.59,10,1695.9,3,91,2024-03-11,2024-03-21,Corporate,Guinea-Bissau,169.59,0.8479500000000001
e9dc2d1a-c094-4152-bd5f-a61b814f6573,Double,497.5,3,1492.5,3,68,2023-08-31,2023-09-03,OTA,Serbia,497.5,0.74625
96b534da-6567-4cd1-a6a8-a51791141d13,Family,446.55,2,893.1,5,68,2022-12-24,2022-12-26,Corporate,Gambia,446.55,0.44655
f9492e82-7d78-4339-8e1c-717c8356f3b3,Deluxe,141.06,2,282.12,1,94,2023-04-15,2023-04-17,Travel Agent,Mali,141.06,0.14106
0832fbf6-0d6c-4fa4-81cc-a3ebac56dccc,Single,226.15,12,2713.8,3,12,2023-09-27,2023-10-09,OTA,Norway,226.15,1.3569
1023a856-7379-43bc-ab65-961e9db1f236,Single,498.39,13,6479.07,1,49,2022-08-25,2022-09-07,Travel Agent,Grenada,498.39,3.239535
0273778a-0bf0-438d-ac84-6afcd5c84201,Deluxe,385.67,13,5013.71,5,29,2023-07-30,2023-08-12,Corporate,Bahamas,385.67,2.506855
0dcd5e4d-ec6d-4f56-bce0-48c67034047a,Deluxe,424.87,13,5523.31,2,70,2023-01-21,2023-02-03,Travel Agent,Belarus,424.87,2.761655
0091518d-5867-4287-9375-27e710be18ff,Deluxe,491.33,7,3439.31,1,61,2024-04-19,2024-04-26,Corporate,Canada,491.33,1.719655
8e4240fc-166b-4e3d-b45b-8ec8e2f830ec,Double,169.99,4,679.96,2,37,2023-10-31,2023-11-04,Travel Agent,Norway,169.99,0.33998
65322362-4c09-42c6-b923-c5c6a7a6998a,Single,210.1,3,630.3,4,34,2023-11-29,2023-12-02,OTA,Kuwait,210.1,0.31515
e543060f-1da7-48c9-8a4c-0ff7e6415dfe,Deluxe,233.59,11,2569.4900000000002,1,46,2023-07-08,2023-07-19,Travel Agent,Wallis and Futuna,233.59000000000003,1.284745
54ea84ac-135a-4ebc-a439-6a6cc62b8615,Double,271.57,11,2987.27,3,69,2023-04-29,2023-05-10,Corporate,Nauru,271.57,1.493635
0a3afe12-5dbc-480c-a84c-3510ef1f120f,Single,423.92,12,5087.04,2,32,2024-02-21,2024-03-04,Travel Agent,Norway,423.92,2.54352
0468105b-8b79-4b8d-b6ed-1a627df184e6,Single,385.3,4,1541.2,2,99,2024-02-26,2024-03-01,Corporate,Malawi,385.3,0.7706000000000001
2c811efc-2665-4e6d-bc38-b1295663ed9b,Double,480.66,14,6729.240000000001,3,53,2023-12-17,2023-12-31,Travel Agent,Iran,480.66,3.3646200000000004
eb4c652c-5543-4133-9d35-9989e24fdf58,Double,170.91,2,341.82,1,11,2022-06-18,2022-06-20,Corporate,Monaco,170.91,0.17091
dd47a671-ebdf-44e1-b878-6f3106889f70,Double,259.77,12,3117.24,3,26,2024-02-13,2024-02-25,Travel Agent,Seychelles,259.77,1.55862
4e1cb459-8b4e-4301-b683-7b9235a1d253,Suite,405.06,6,2430.36,5,61,2023-03-27,2023-04-02,Travel Agent,Albania,405.06,1.2151800000000001
20c71598-bae1-4ffb-a604-72bc13cb3fe2,Deluxe,232.99,12,2795.88,5,62,2023-12-27,2024-01-08,Corporate,United States Minor Outlying Islands,232.99,1.39794
4a3f3147-72a5-4d21-9312-233b3a50b947,Suite,306.17,8,2449.36,3,81,2022-07-19,2022-07-27,Corporate,Holy See (Vatican City State),306.17,1.22468
c74b666d-2078-4a58-8a06-3e67ef4a3c4e,Suite,430.26,9,3872.34,1,26,2022-11-09,2022-11-18,Travel Agent,Syrian Arab Republic,430.26,1.9361700000000002
0fa338c5-4dfa-4ef9-89f9-62447dd48499,Single,89.7,13,1166.1000000000001,1,6,2022-08-20,2022-09-02,OTA,Luxembourg,89.70000000000002,0.5830500000000001
3f41060f-7e90-4b93-804a-fb2c59914f18,Single,234.13,9,2107.17,3,92,2024-02-16,2024-02-25,Corporate,Tonga,234.13,1.053585
639009a4-512c-4e12-ae0f-6f0eb16a99ba,Deluxe,59.11,10,591.1,5,61,2022-09-11,2022-09-21,OTA,Lithuania,59.11,0.29555000000000003
66b34ee1-05dd-4a17-a008-7a4fb2658b76,Family,286.91,13,3729.8300000000004,2,35,2024-02-10,2024-02-23,Corporate,Egypt,286.91,1.864915
4c32dc8c-9f80-4f76-ba5e-76add871a22c,Deluxe,487.14,14,6819.96,2,80,2022-07-14,2022-07-28,Travel Agent,Bangladesh,487.14,3.40998
a99c8d21-6ea2-408b-8c9e-0db8b01dc6df,Double,201.73,6,1210.3799999999999,5,60,2023-02-03,2023-02-09,Travel Agent,Ireland,201.73,0.6051899999999999
cf3c17ad-1ffa-4682-b248-1ff0093cee17,Double,86.38,1,86.38,5,49,2023-08-08,2023-08-09,Travel Agent,Western Sahara,86.38,0.04319
4e3eaae0-f2cd-411d-8b58-3ee9b6f27ff8,Deluxe,378.87,14,5304.18,2,54,2024-03-14,2024-03-28,Travel Agent,Switzerland,378.87,2.6520900000000003
fc13a937-cfc3-4994-a1b8-70d8466cfcc1,Family,63.12,9,568.0799999999999,5,53,2023-06-02,2023-06-11,Direct,Mali,63.11999999999999,0.28403999999999996
366e1289-7403-4874-9d43-b7c2ed018f27,Single,133.34,1,133.34,5,26,2023-09-20,2023-09-21,Direct,Saint Helena,133.34,0.06667000000000001
672b7502-6230-49db-afa4-afc0b1d37200,Double,85.35,14,1194.8999999999999,1,81,2022-12-28,2023-01-11,OTA,Heard Island and McDonald Islands,85.35,0.5974499999999999
68b0711e-8363-4ed9-b7ce-311de4d37187,Deluxe,245.11,11,2696.21,2,73,2024-05-01,2024-05-12,Direct,Mali,245.11,1.348105
01fe137c-dfe5-425c-ad27-3fca71c6356c,Suite,374.42,2,748.84,2,94,2023-07-28,2023-07-30,OTA,Myanmar,374.42,0.37442000000000003
3bc096d4-9812-42c1-9b1a-7b7a8e34ed70,Family,186.18,9,1675.6200000000001,4,63,2023-04-05,2023-04-14,Corporate,Jersey,186.18,0.83781
c31ddcb1-91ed-4200-82df-d32f36792b8b,Deluxe,379.69,7,2657.83,5,15,2024-01-12,2024-01-19,Corporate,Costa Rica,379.69,1.328915
6d3c9c86-9462-406a-96b3-fd94c104e4ed,Suite,413.67,12,4964.04,2,45,2023-01-06,2023-01-18,OTA,Armenia,413.67,2.48202
2f36d78e-35b8-41c0-a010-8d41f838a144,Family,205.89,6,1235.34,1,55,2023-03-20,2023-03-26,Corporate,Poland,205.89,0.6176699999999999
01d8ad98-9770-438d-9b71-be5d07208b5b,Suite,454.83,6,2728.98,3,7,2022-09-06,2022-09-12,Direct,Namibia,454.83,1.36449
607af0e8-81af-4c74-8026-69400b308e81,Family,273.23,12,3278.76,2,45,2024-01-15,2024-01-27,Travel Agent,Argentina,273.23,1.63938
d715eb52-44e9-48af-a606-f27ebe0d375a,Deluxe,397.01,11,4367.11,2,20,2024-01-26,2024-02-06,OTA,China,397.01,2.1835549999999997
061fdc8d-60e9-44d7-9e86-a557458e4201,Single,122.97,13,1598.61,1,50,2022-05-23,2022-06-05,Travel Agent,Svalbard & Jan Mayen Islands,122.97,0.7993049999999999
f50f2cb5-3e60-4489-b3be-c99b46070a0b,Deluxe,256.31,7,1794.17,5,16,2023-08-04,2023-08-11,Direct,Ecuador,256.31,0.897085
6eb9d84b-faf9-4c15-9740-72f32c320176,Family,149.48,8,1195.84,1,47,2023-08-27,2023-09-04,OTA,Afghanistan,149.48,0.59792
fdcafb14-f01c-4ccb-ada1-b50114f6d480,Double,434.46,2,868.92,3,94,2022-10-27,2022-10-29,Corporate,Venezuela,434.46,0.43445999999999996
2d71860c-7b56-4414-9b70-bb72680aaea0,Suite,414.01,12,4968.12,3,82,2023-08-25,2023-09-06,Direct,Honduras,414.01,2.48406
f8ef595b-8f28-4c4b-82db-6ed9f9bd847e,Double,418.85,9,3769.65,1,86,2024-05-07,2024-05-16,Travel Agent,France,418.85,1.884825
a81c1d35-592d-4775-bfa7-6f82c4dc56f8,Suite,107.92,4,431.68,1,29,2023-07-21,2023-07-25,OTA,Micronesia,107.92,0.21584
7b4c63e3-bff2-418e-b2e6-d26e20ab9d47,Suite,138.7,8,1109.6,4,47,2022-09-11,2022-09-19,OTA,Iraq,138.7,0.5548
93164dac-1b6d-4c5b-9635-9ae4e874dc6e,Double,263.53,5,1317.6499999999999,3,41,2024-04-09,2024-04-14,Direct,Panama,263.53,0.6588249999999999
20c5f638-33a8-47f6-b21a-e4289b5b1e75,Suite,322.73,10,3227.3,5,28,2024-04-09,2024-04-19,Travel Agent,Peru,322.73,1.61365
fb1590e0-c728-425f-8fb5-6702cecf1b73,Suite,72.49,12,869.8799999999999,1,77,2022-12-23,2023-01-04,Corporate,Grenada,72.49,0.43493999999999994
300228be-bea5-4a39-96a4-dabe2af5dd7d,Double,490.84,2,981.68,1,92,2022-08-11,2022-08-13,Direct,Colombia,490.84,0.49084
9e06d254-baeb-479d-8cd8-ef2a5f52ff51,Single,231.53,7,1620.71,2,25,2022-06-16,2022-06-23,OTA,Senegal,231.53,0.810355
5aaae9c1-31e4-4844-967c-937fadc10735,Family,183.72,6,1102.32,5,60,2024-05-13,2024-05-19,Travel Agent,Saint Helena,183.72,0.55116
dd13d202-d7a8-4429-9d03-b45a5f5492a5,Deluxe,270.79,4,1083.16,3,34,2023-01-28,2023-02-01,OTA,Bangladesh,270.79,0.5415800000000001
93d978d9-e5e2-43a1-ace9-a9277e247c21,Suite,281.67,6,1690.02,1,91,2022-08-09,2022-08-15,Corporate,Sierra Leone,281.67,0.84501
e216d5e2-43fe-4e9e-b308-951b76e7a53a,Family,74.99,14,1049.86,2,77,2023-09-16,2023-09-30,OTA,Algeria,74.99,0.5249299999999999
2a5226d9-1558-42c7-a629-8124537cf8e2,Family,220.42,1,220.42,1,12,2023-12-06,2023-12-07,Corporate,Nigeria,220.42,0.11020999999999999
0f570755-2230-4052-92bf-791973244d0b,Single,153.13,2,306.26,3,90,2024-03-05,2024-03-07,Corporate,Colombia,153.13,0.15313
0f8cdb70-fe9c-427d-899a-42842775c86d,Family,181.34,1,181.34,5,30,2023-12-22,2023-12-23,Corporate,Netherlands,181.34,0.09067
1265801b-cead-4cb7-9d93-609822be78a9,Deluxe,157.73,9,1419.57,4,35,2023-10-02,2023-10-11,Travel Agent,American Samoa,157.73,0.709785
dc17acbd-f3d4-432f-bb35-b48928300283,Double,89.62,6,537.72,4,92,2023-09-03,2023-09-09,Travel Agent,China,89.62,0.26886
153d69e3-3123-49ae-a3c2-b08d46b6d334,Double,381.73,5,1908.65,5,60,2023-05-03,2023-05-08,Corporate,Nigeria,381.73,0.9543250000000001
eede003c-52ad-4af8-b9c4-a1144abb1dba,Double,386.67,5,1933.3500000000001,5,14,2023-10-30,2023-11-04,Corporate,Qatar,386.67,0.9666750000000001
f6aa17e2-2668-4597-bf93-fb1bb46bd3bd,Deluxe,316.96,1,316.96,4,36,2023-12-30,2023-12-31,OTA,Swaziland,316.96,0.15847999999999998
723d2b9d-e937-484a-9626-aa4fd96e8837,Double,214.96,7,1504.72,4,23,2022-08-27,2022-09-03,OTA,Liberia,214.96,0.75236
994ee732-425e-4340-ba86-dff9ded21b35,Family,221.17,1,221.17,4,92,2022-10-05,2022-10-06,OTA,Holy See (Vatican City State),221.17,0.11058499999999999
8f85c082-b240-481c-acc8-31b8883bc9ce,Suite,164.88,13,2143.44,3,50,2023-06-23,2023-07-06,Corporate,Burundi,164.88,1.07172
0a2b5fa9-42b2-4347-aeca-21e0086c073a,Single,476.03,5,2380.1499999999996,1,1,2022-07-13,2022-07-18,Travel Agent,Israel,476.0299999999999,1.1900749999999998
452fb648-5b23-4501-a856-706558eff799,Suite,97.92,9,881.28,2,84,2023-02-12,2023-02-21,Direct,Greenland,97.92,0.44064
71a74916-36a9-4709-b9de-ea4ec28a2443,Family,316.65,14,4433.099999999999,2,38,2023-05-30,2023-06-13,Direct,French Polynesia,316.65,2.21655
a88d764b-76bb-4608-8116-4a6d3610d792,Suite,474.79,2,949.58,5,45,2022-07-15,2022-07-17,Direct,Fiji,474.79,0.47479000000000005
39902683-00a6-44f0-8f7c-6f8932bfbba1,Family,191.87,11,2110.57,2,98,2022-12-30,2023-01-10,OTA,Japan,191.87,1.055285
8251f638-3e84-4921-b36c-96cc933ad445,Suite,143.68,10,1436.8000000000002,5,72,2023-04-06,2023-04-16,Direct,Kiribati,143.68,0.7184
5e25c2b9-0dcd-4714-8197-2b67b6ccc251,Single,125.88,11,1384.6799999999998,2,15,2023-09-19,2023-09-30,Corporate,Gabon,125.87999999999998,0.69234
d922b805-8640-4422-a88d-f96127d21d7b,Suite,275.74,3,827.22,4,31,2022-11-24,2022-11-27,Corporate,Hungary,275.74,0.41361000000000003
17e62319-75ce-4275-a792-71f18da3d67c,Deluxe,262.33,3,786.99,5,56,2022-12-02,2022-12-05,Direct,Saint Vincent and the Grenadines,262.33,0.393495
9bb50bb0-b903-46fa-943b-985c22fde08b,Deluxe,397.73,3,1193.19,5,12,2023-02-07,2023-02-10,Direct,Italy,397.73,0.596595
8f27ef97-4979-4976-a26e-4e7af80eb68c,Single,244.3,6,1465.8000000000002,1,72,2023-08-29,2023-09-04,Corporate,Kyrgyz Republic,244.30000000000004,0.7329000000000001
0d8ffc97-0b68-4666-955a-4790309c3706,Suite,357.0,6,2142.0,2,31,2022-09-06,2022-09-12,Corporate,Nicaragua,357.0,1.071
2f36dbf3-bf73-414c-9d77-2af61a52cb54,Deluxe,286.69,7,2006.83,2,44,2023-03-15,2023-03-22,Direct,Romania,286.69,1.003415
e9d143d5-0e02-432a-94da-cb22fb6c2745,Double,234.72,14,3286.08,5,95,2022-12-23,2023-01-06,Corporate,Mexico,234.72,1.64304
fab877e2-56c0-4703-9e85-e6dac3f74344,Suite,271.39,13,3528.0699999999997,4,34,2023-09-25,2023-10-08,Corporate,Ethiopia,271.39,1.7640349999999998
f4dbde43-fb7e-4b6b-8d6c-53510247d6b9,Family,493.38,6,2960.2799999999997,3,75,2023-01-17,2023-01-23,Direct,Gabon,493.37999999999994,1.4801399999999998
d5162dab-4bee-4ffd-86a1-267dfad2d920,Suite,335.51,10,3355.1,1,48,2022-08-05,2022-08-15,Corporate,Algeria,335.51,1.6775499999999999
f657791e-afb4-4305-b70c-ff59bec37f9f,Suite,290.56,14,4067.84,4,26,2023-07-25,2023-08-08,Corporate,Iran,290.56,2.03392
1becd6f5-618c-4ecc-a893-293818062ab8,Suite,274.91,14,3848.7400000000002,5,96,2023-07-03,2023-07-17,Corporate,Iran,274.91,1.9243700000000001
83233500-9192-4bdc-bfb7-49f2f47a9685,Suite,266.58,2,533.16,1,60,2023-03-22,2023-03-24,OTA,Angola,266.58,0.26658
6e5484ec-1112-40ff-8c45-b2e22002980d,Single,167.34,1,167.34,1,6,2023-07-27,2023-07-28,OTA,New Caledonia,167.34,0.08367000000000001
4bc38b66-bfe5-4ba1-9af5-5d3c7d1bcbbc,Family,51.65,7,361.55,3,45,2024-03-31,2024-04-07,Corporate,Djibouti,51.65,0.18077500000000002
9fcce70e-d428-44b9-850c-c441aa5277e1,Deluxe,56.1,8,448.8,2,5,2023-12-10,2023-12-18,Direct,Seychelles,56.1,0.22440000000000002
7670d045-4652-41bc-9af9-3c08238473b5,Suite,60.21,10,602.1,5,86,2024-04-16,2024-04-26,Corporate,Rwanda,60.21,0.30105
61e3f7df-13f9-4f1b-84c3-b7062ea470b7,Family,285.53,1,285.53,5,37,2023-09-11,2023-09-12,OTA,Martinique,285.53,0.14276499999999998
4bd04d1f-f4ba-4d59-9089-fa86d703104a,Deluxe,96.82,14,1355.48,4,97,2023-05-02,2023-05-16,OTA,Sudan,96.82000000000001,0.67774
46c79a11-fb16-4feb-a327-d53c22f6153a,Single,177.85,10,1778.5,4,61,2023-05-25,2023-06-04,Travel Agent,France,177.85,0.88925
443d9360-6484-4960-864a-880f0d5d2c9b,Family,480.14,12,5761.68,3,94,2024-03-27,2024-04-08,OTA,Serbia,480.14000000000004,2.88084
59e69b53-e7b7-4103-8176-3fed0e0ee6c4,Family,124.26,8,994.08,4,96,2023-12-15,2023-12-23,Corporate,Oman,124.26,0.49704000000000004
7e866893-50fb-44fa-a31d-92391d5b246f,Suite,497.28,2,994.56,2,57,2023-11-10,2023-11-12,OTA,Saint Martin,497.28,0.49728
d1b69805-cb04-4d7e-ab4c-2df897b080f7,Single,371.73,11,4089.03,4,17,2023-10-21,2023-11-01,Direct,Niue,371.73,2.044515
83dea779-3884-47c7-aaeb-0c4edd3c958c,Family,99.9,7,699.3000000000001,3,60,2024-01-26,2024-02-02,Corporate,Vanuatu,99.9,0.34965
a86dd954-23de-4711-9e62-501453a139a9,Double,287.45,2,574.9,1,77,2023-09-03,2023-09-05,Corporate,Yemen,287.45,0.28745
25c22e18-8425-4fde-8f2a-802192666df0,Double,208.93,5,1044.65,5,85,2022-10-14,2022-10-19,Direct,Anguilla,208.93,0.522325
bb212d77-70fa-486f-ba76-ec6c72287444,Deluxe,400.04,4,1600.16,5,56,2022-08-11,2022-08-15,Travel Agent,Chile,400.04,0.80008
60920681-6963-4650-a10b-418801e584c1,Single,75.02,4,300.08,1,40,2023-02-13,2023-02-17,Corporate,Singapore,75.02,0.15003999999999998
37c083f9-884d-4baf-81f0-cb5fc495f627,Deluxe,84.47,8,675.76,3,36,2024-01-20,2024-01-28,OTA,Gibraltar,84.47,0.33788
75c670be-8d6a-4da1-bf8d-028a660937ef,Double,360.99,2,721.98,4,37,2022-10-02,2022-10-04,OTA,Nicaragua,360.99,0.36099000000000003
11feb466-01a0-4932-a750-7090f7ab62c7,Deluxe,171.63,1,171.63,2,91,2024-02-13,2024-02-14,Direct,Venezuela,171.63,0.085815
5e7a461a-a2e9-46cb-8da7-3a026f3459e1,Suite,166.13,1,166.13,4,23,2022-10-18,2022-10-19,Corporate,Mexico,166.13,0.083065
c335f858-3666-4b8e-85e7-5eb6df90538f,Deluxe,474.24,12,5690.88,1,85,2022-10-21,2022-11-02,Direct,Sudan,474.24,2.84544
75daea73-4855-4cd0-b113-3e7aac4e26ea,Family,200.35,3,601.05,5,65,2022-08-13,2022-08-16,Travel Agent,Timor-Leste,200.35,0.300525
ee1af36f-adea-4186-82b8-97c93eced19b,Double,269.54,7,1886.7800000000002,5,61,2023-02-19,2023-02-26,Direct,Canada,269.54,0.9433900000000001
1541ba94-55d0-4bb0-b760-4d05120c532d,Single,304.44,1,304.44,4,78,2023-06-02,2023-06-03,Direct,Bangladesh,304.44,0.15222
3c0339c8-2e2a-4276-9b05-3f8e70274709,Deluxe,259.87,2,519.74,1,90,2022-10-20,2022-10-22,Travel Agent,Russian Federation,259.87,0.25987
eb377584-9f7c-4a21-a28f-1f878a349d24,Double,80.11,7,560.77,1,79,2023-12-17,2023-12-24,OTA,Montserrat,80.11,0.280385
003ed649-3bb0-41cd-91d5-7c6e22502d70,Double,418.11,6,2508.66,2,50,2024-01-29,2024-02-04,Direct,Samoa,418.10999999999996,1.25433
df97e359-1f1d-41cf-9c4e-a079bc6bd65c,Deluxe,271.03,5,1355.1499999999999,2,68,2023-02-27,2023-03-04,Corporate,Spain,271.03,0.6775749999999999
54b58a8d-e201-48ae-a81c-70e4dca3d5e6,Double,470.34,6,2822.04,1,46,2023-09-05,2023-09-11,OTA,Puerto Rico,470.34,1.41102
8aa7b931-941d-4f3b-83a1-a9208d03dc85,Single,244.04,2,488.08,3,81,2024-03-23,2024-03-25,Corporate,Macao,244.04,0.24403999999999998
71f79a82-c60a-4711-90c5-691dab69cb96,Double,305.29,13,3968.7700000000004,4,7,2024-01-15,2024-01-28,Corporate,Georgia,305.29,1.9843850000000003
0769c1d8-0e6e-4220-8953-834e59d3a01a,Deluxe,164.77,14,2306.78,1,34,2024-02-24,2024-03-09,Corporate,South Georgia and the South Sandwich Islands,164.77,1.1533900000000001
153da98f-f023-4224-9326-084c75dac23a,Single,308.0,8,2464.0,5,42,2023-09-11,2023-09-19,Direct,Bahrain,308.0,1.232
51525e00-8364-4af7-a6ae-fd9973a278dd,Family,129.56,7,906.9200000000001,5,58,2024-03-07,2024-03-14,Corporate,Yemen,129.56,0.45346000000000003
a1fc3952-17da-417d-b82a-26eaf12e3bc5,Deluxe,272.18,12,3266.16,2,31,2023-09-02,2023-09-14,Corporate,Saudi Arabia,272.18,1.6330799999999999
3d359327-bcd6-4527-a733-939a10437524,Family,322.75,13,4195.75,1,88,2023-01-07,2023-01-20,Corporate,Niue,322.75,2.097875
b7dc31bf-4a71-4c81-a448-39ece63b268d,Single,441.52,1,441.52,5,86,2024-01-17,2024-01-18,OTA,Gambia,441.52,0.22075999999999998
cb3fac96-be3a-46fa-afb4-36ca668409ea,Deluxe,89.17,1,89.17,4,53,2023-09-05,2023-09-06,Travel Agent,Norfolk Island,89.17,0.044585
43b592d8-1463-439a-953b-8c3b69ca4a49,Family,125.89,1,125.89,5,64,2023-09-28,2023-09-29,Direct,Argentina,125.89,0.062945
c96284d6-5771-426c-a07e-e90b8207e828,Family,352.41,3,1057.23,2,78,2022-12-11,2022-12-14,Direct,Nauru,352.41,0.5286150000000001
f40a5338-5f9c-4e5e-bd6a-737d0b9ab7aa,Suite,54.31,12,651.72,4,27,2022-09-01,2022-09-13,Travel Agent,Chile,54.31,0.32586000000000004
d118c8d7-1e55-4eb0-8ed9-768e07840d29,Deluxe,75.06,10,750.6,1,78,2022-10-17,2022-10-27,OTA,China,75.06,0.3753
ada8f783-76da-4f0d-bf41-c5e1f63ceae1,Deluxe,373.31,14,5226.34,3,65,2023-12-11,2023-12-25,Direct,Antarctica (the territory South of 60 deg S),373.31,2.61317
2df106d7-18a4-45c5-b5db-6a253081a096,Double,104.68,8,837.44,3,30,2022-08-19,2022-08-27,Corporate,Libyan Arab Jamahiriya,104.68,0.41872000000000004
97a4567e-529e-452a-ae3f-8a4d26776374,Single,284.82,12,3417.84,1,81,2022-11-12,2022-11-24,OTA,Vietnam,284.82,1.70892
1aac54d1-83c4-449e-bef7-7b71c5c88fe2,Family,264.5,13,3438.5,1,91,2022-12-24,2023-01-06,OTA,Cyprus,264.5,1.71925
1a121a70-1aa9-4069-827b-c78e4fc7034c,Suite,147.25,5,736.25,4,90,2023-03-07,2023-03-12,Direct,Senegal,147.25,0.368125
4793717c-0c8d-41ce-8b52-876b5acc2c6e,Double,271.29,9,2441.61,5,1,2022-11-12,2022-11-21,Corporate,Macao,271.29,1.2208050000000001
70122b8f-dc86-4d42-8087-33ceef2dfd59,Family,269.54,9,2425.86,3,33,2022-05-27,2022-06-05,Corporate,Paraguay,269.54,1.21293
de89e2ec-a725-49ae-b14a-2cab9f93a0a8,Deluxe,431.0,13,5603.0,4,84,2023-05-14,2023-05-27,Direct,South Georgia and the South Sandwich Islands,431.0,2.8015
4e4b0f0f-3dc5-4427-bd12-6547f3abf81c,Double,123.03,3,369.09000000000003,4,61,2022-06-25,2022-06-28,Corporate,Solomon Islands,123.03000000000002,0.18454500000000001
4fb60507-afd8-4bf7-8b18-302eb826afca,Suite,379.4,1,379.4,3,62,2023-09-22,2023-09-23,Corporate,Austria,379.4,0.18969999999999998
1e947cab-4c93-4a1c-a786-8a3cfe8a7509,Deluxe,347.79,3,1043.3700000000001,4,58,2022-08-13,2022-08-16,OTA,Cape Verde,347.79,0.5216850000000001
6215db5c-232a-42f6-9077-bb2681a5dc13,Single,73.37,4,293.48,3,30,2022-12-04,2022-12-08,OTA,Paraguay,73.37,0.14674
da3ff8f5-429a-4fd2-b1d0-d2bf83c810ba,Family,122.27,6,733.62,3,9,2024-04-26,2024-05-02,OTA,South Africa,122.27,0.36681
9d2cd3c1-c844-48d5-a0b5-fb5175681bbf,Double,121.25,1,121.25,3,2,2022-09-02,2022-09-03,Travel Agent,Libyan Arab Jamahiriya,121.25,0.060625
8a9330a6-0004-4775-8b1e-f5aba4f4301f,Single,438.46,12,5261.5199999999995,2,15,2024-02-26,2024-03-09,Corporate,Myanmar,438.46,2.6307599999999995
