Product ID,Product Name,Production Date,Production Volume,Defective Units,Production Efficiency,Inventory Turnover,Time to Market,Supplier Reliability,Inventory Level
f3e42ebb-6dea-4259-99e0-098e85e42251,Widget A,2021-11-27,934,33,0.96,2.18,112,0.97,438
413f3f09-4445-4679-8b88-b11247f82699,Component E,2024-04-10,593,5,0.99,4.93,109,0.96,445
910b68e3-8079-42f4-9aa5-6da18b35f28e,Tool D,2022-01-03,841,81,0.9,5.2,180,0.84,246
794a3be5-7dc9-4324-986f-980217bd0e9c,Widget A,2022-12-22,462,39,0.92,3.79,46,0.92,87
c552ddfc-4dc5-4f33-b6d2-ae9af9a9f7e7,Contraption I,2022-10-05,638,36,0.94,4.78,107,0.98,115
93f54f75-d8f8-498f-b525-194920347a3b,Instrument F,2022-08-01,603,22,0.96,6.31,127,0.98,163
4dc981a1-abec-4ab3-a145-2e6f17e328c8,Device C,2021-09-08,273,27,0.9,7.18,119,0.88,160
a8ec9fcc-46cb-4c9f-ae40-71aaaed2ada9,Device C,2024-01-24,322,20,0.94,3.99,58,0.81,450
562dcc28-01f9-4f62-9e5a-3b63a9e3550d,Gadget B,2021-08-18,221,18,0.92,5.96,131,0.95,290
534f5477-6714-46f1-84eb-0dea5bc408e6,Gadget B,2023-04-27,295,6,0.98,6.35,14,0.97,292
d911d635-ebd7-4ad0-ae4f-4d44521c026e,Gizmo J,2023-08-15,188,14,0.93,7.47,25,0.99,262
38faaade-b2ad-4879-bf87-4a5af1be9d1e,Contraption I,2023-03-22,188,1,0.99,6.41,42,0.99,335
cf0242c3-3d36-4a70-92e0-3477f61fb9ac,Device C,2023-09-21,864,11,0.99,2.22,45,0.86,176
ea316201-5937-43f3-8c1a-b62e09e7b631,Instrument F,2023-05-26,326,16,0.95,3.23,35,0.92,376
74c74a38-7043-4846-8177-4aaf5d70ea32,Machine G,2022-10-06,222,6,0.97,4.35,129,0.86,148
2e051f1b-f1b3-4bb7-9510-1144b862eb50,Instrument F,2021-12-11,755,34,0.95,5.49,170,0.96,207
be0672c7-ca23-447c-85c2-3e094bcfd890,Apparatus H,2021-12-14,461,34,0.93,2.48,83,0.99,375
41d5a302-0071-4675-bbc6-793b3b8d182c,Machine G,2023-02-09,821,73,0.91,7.38,164,0.8,180
cb2e346e-2bc5-4a15-b8c6-4aa550428120,Apparatus H,2023-08-04,516,20,0.96,3.66,76,0.99,166
9fe76648-0396-463e-b325-db4781d75f78,Machine G,2023-08-31,980,56,0.94,2.18,20,0.99,409
39198a19-b82b-4bbb-87b5-fea73e89c863,Machine G,2024-02-08,525,39,0.93,7.45,142,0.82,468
f08d9af8-4a82-417d-8ebb-eff2d98babb4,Component E,2022-11-15,310,14,0.95,2.17,79,0.85,298
0ebab72f-f763-468c-b62a-d9581d726759,Tool D,2023-05-24,616,53,0.91,3.37,61,0.85,386
a2451494-9a13-441e-9f55-ee13e034a5e7,Component E,2023-11-21,654,40,0.94,3.91,177,0.81,411
a9954456-e58f-4bee-8d71-53dac8ca40f6,Gadget B,2023-04-03,247,15,0.94,7.69,117,0.95,257
7370dcb2-758d-4277-9a72-3fd43002332f,Gadget B,2023-03-21,190,12,0.94,3.24,56,0.95,411
f19088b5-02a0-45d5-9483-e497e23c1bdf,Apparatus H,2021-11-05,958,18,0.98,3.66,114,0.9,276
ac3f7150-0ca8-4034-bffe-aa82d9cdd2f7,Gizmo J,2022-01-18,447,22,0.95,7.99,61,0.85,136
646a193a-5715-4c56-a306-9320e59933b0,Instrument F,2021-10-09,916,79,0.91,6.09,61,0.9,371
1a752c5b-30d2-43e8-b3c3-5ec861ade939,Contraption I,2023-05-13,292,1,1.0,4.72,45,0.99,52
2f6bc39a-f7c4-4a1a-bd43-0787017546af,Machine G,2021-08-16,646,35,0.95,7.6,59,0.93,130
99a86491-6742-495d-83f0-4680dbc8c151,Instrument F,2022-12-02,601,53,0.91,6.53,115,0.99,183
8b352b04-3c23-4f59-a7f9-9f7f8717c4c3,Device C,2023-02-28,157,1,0.99,4.54,150,0.81,389
c81a0f7f-7ddc-4f46-87ff-264d9663f826,Gadget B,2022-05-14,467,26,0.94,4.86,136,0.99,404
10935dda-edaa-4b78-8119-7867601b92b0,Gadget B,2021-07-25,467,32,0.93,3.97,106,0.85,352
090c9a0b-df62-4c49-bacf-e3ab0fc40e6b,Contraption I,2022-01-29,315,16,0.95,2.69,100,1.0,474
3507736c-b7de-46b9-91b1-613703c19eef,Device C,2021-08-12,102,10,0.9,5.3,52,0.92,142
5ded2977-9932-4925-bb99-835cb9c0f6d9,Device C,2023-09-13,906,43,0.95,3.85,92,0.82,134
04210452-0761-4c58-9394-b39238536eaa,Machine G,2021-07-23,868,10,0.99,3.05,168,0.86,181
d435ff21-cbd6-47c6-bcb1-bd06b8c20dd6,Gadget B,2021-09-07,955,43,0.95,2.96,142,0.95,382
935016c7-8c15-4226-91ba-bbf1859bf05f,Component E,2022-02-27,620,3,1.0,5.24,51,0.93,392
3354711c-c101-4d0c-8b2d-259e28fd43b4,Contraption I,2023-12-10,731,34,0.95,5.9,51,0.87,319
381895f7-68cf-40c7-bd86-0692dcbe81e1,Tool D,2024-04-03,586,5,0.99,4.57,36,0.92,427
f077acfd-e36f-4080-98ea-55c72e11e5e9,Apparatus H,2023-03-12,874,16,0.98,4.55,101,0.88,397
df36c1a4-3604-420e-8a76-39a208d6031d,Widget A,2022-04-28,937,44,0.95,6.37,90,0.98,56
f1623cd5-189b-466d-8270-7fbd181a1645,Gadget B,2023-05-09,989,73,0.93,2.38,150,0.99,452
f13c1d3f-d371-4dcf-b707-a592bf5eeaf8,Tool D,2023-09-23,725,59,0.92,3.98,67,0.97,369
be4709f1-3459-457d-9a40-eb3359a3985d,Component E,2022-12-14,546,43,0.92,6.42,30,0.98,388
4f11536d-d010-47e2-83ba-5c7a89a2d3c5,Instrument F,2022-06-15,462,28,0.94,7.41,27,0.98,487
bfbe4a48-5baa-4f44-91cf-13578363de7f,Device C,2023-05-26,420,38,0.91,3.5,83,0.95,125
d4da4adb-2cc9-47af-91ac-08da47b84020,Instrument F,2024-04-21,300,28,0.91,2.38,101,0.97,420
d9cecfb8-1e66-473e-aa2b-dd2fb25e7946,Component E,2022-10-05,977,23,0.98,5.43,87,0.89,167
9b4d94d6-1a15-4b87-9d84-397243c09d84,Instrument F,2021-07-29,901,10,0.99,2.46,160,0.84,173
dac5940f-56f0-4d36-b2fb-095767ab6ed8,Tool D,2023-06-15,952,41,0.96,2.11,80,0.84,112
5ecb8343-de43-42f2-af44-de85abea55c4,Tool D,2022-05-11,950,58,0.94,7.37,76,0.99,154
54cde2d1-c11f-437b-baf3-58111a745ef7,Apparatus H,2021-12-02,557,50,0.91,5.7,77,0.94,279
a3652fc1-2bfc-41e1-aecd-fe4325557415,Tool D,2024-04-10,282,12,0.96,2.97,11,0.93,317
66107c01-7d79-491c-be65-0310fc8f6591,Contraption I,2023-10-09,321,17,0.95,6.34,145,0.85,71
901f643c-8e5b-4a23-9447-acfa0230e84f,Widget A,2023-07-28,740,46,0.94,4.56,170,0.96,156
acad172f-0458-4f69-91ec-5610c14513ba,Instrument F,2022-09-26,697,30,0.96,4.46,51,0.97,354
471cc0c8-4f1c-4fb8-b009-2dcfb75d51fb,Gadget B,2022-09-23,462,36,0.92,7.04,150,0.88,438
7d2cea72-7b75-41a9-9b05-403e7b385aca,Machine G,2021-11-14,713,3,1.0,4.26,171,0.95,424
db0d4001-30dc-4736-9802-2b09b7d593d5,Component E,2023-05-12,564,55,0.9,2.92,48,0.85,398
ac39a7ca-424d-43a4-a2f4-9280fcec7d55,Contraption I,2024-02-13,905,2,1.0,6.39,134,0.92,134
b5f1b371-8565-4b56-b34d-802c1670a477,Gizmo J,2022-06-16,252,15,0.94,5.26,95,0.96,160
53929532-20be-446b-b737-80183885e716,Apparatus H,2022-05-21,749,4,0.99,4.51,154,0.91,138
b36f4929-cc38-4fac-b221-29c944df8c0c,Apparatus H,2023-02-03,234,18,0.92,3.53,42,0.95,50
022155d2-68a3-49de-a18b-5b24168aece1,Contraption I,2024-03-22,440,25,0.94,3.31,55,0.89,388
55d74bf9-70ec-4765-b8d4-f7112c23deee,Device C,2023-06-18,171,12,0.93,4.79,154,0.91,464
a13f1998-b4a5-43f8-a16a-7e10b7d64c5f,Component E,2023-03-12,915,6,0.99,2.66,60,0.87,473
1656f24c-3911-4fed-a361-050abae6ae92,Instrument F,2021-07-16,680,1,1.0,7.89,16,0.97,196
e7729774-5942-49ed-a9bd-e0d0d186376a,Widget A,2021-12-11,333,24,0.93,2.7,152,0.94,470
3582dc49-0722-4eba-9bb8-8051b564c447,Component E,2022-11-10,167,4,0.98,5.18,161,0.89,288
21ffb281-deb0-4df5-b4ae-db4c7c1f8742,Component E,2022-10-07,234,4,0.98,2.62,129,0.98,458
bd968e82-c570-4f99-9d3d-a2acf673d311,Gizmo J,2022-08-02,103,0,1.0,6.75,51,0.82,300
a099e0e6-13e3-4391-b853-91a252787f41,Gadget B,2023-03-21,423,13,0.97,6.67,59,0.84,378
7f85768d-dd8b-4a5e-bf6b-c8f112b3cac0,Widget A,2022-03-06,748,42,0.94,6.55,70,0.94,473
56f5026c-8682-46db-a279-5a5ab555eab4,Tool D,2023-10-26,412,8,0.98,2.35,10,0.97,346
c2c9a79e-4c6b-49f7-9b17-845bb3ab0032,Device C,2021-08-04,771,75,0.9,2.85,146,0.9,405
1c8c513e-3b83-44df-b8de-8c09a4657062,Contraption I,2021-11-30,239,9,0.96,4.02,42,0.82,153
cf34ad67-00f8-4aee-af06-ca5f3d01a44e,Component E,2024-03-27,963,22,0.98,7.33,140,0.84,484
f1fb3775-bc12-482a-9634-5c8375197869,Gizmo J,2021-11-29,672,61,0.91,4.33,21,0.95,377
7011a7d8-2e7a-4083-9517-292d0d5c06fd,Tool D,2022-07-03,816,16,0.98,6.61,154,0.87,247
950a9c96-ea3a-46c3-95ae-85cfe390175a,Machine G,2024-02-25,878,51,0.94,3.36,71,0.98,152
06fb3586-78aa-4327-a79a-498e0461d3e3,Gizmo J,2023-01-12,863,29,0.97,7.16,68,0.97,203
fb207656-fd15-4f2e-bb34-6efa532663e1,Device C,2021-08-09,163,16,0.9,4.05,63,0.98,261
6c714937-0fc0-49b8-8d2f-d1068c59b57b,Tool D,2024-01-16,701,59,0.92,5.49,37,0.91,53
0603428d-4188-470f-92e0-dcd84b7de3bd,Instrument F,2022-04-29,966,30,0.97,3.84,40,0.81,151
fde5fa2b-3665-4c54-94cf-5a0761652c5d,Component E,2021-10-04,712,65,0.91,6.87,49,0.86,320
327fd843-18cb-42f6-a184-b5f4e74541b1,Contraption I,2023-01-31,910,58,0.94,6.49,21,0.93,112
c8df9072-9bc7-4c77-a63b-724531146474,Gadget B,2023-06-02,805,13,0.98,2.94,87,0.91,147
79761968-5cbd-4aee-9aa5-9b31abb9caef,Widget A,2022-06-18,604,48,0.92,6.5,146,0.96,156
9a59b819-399c-463e-b605-21dabd20f326,Contraption I,2024-01-16,298,24,0.92,4.93,36,0.97,79
31712cbb-bff7-4ecd-87c4-296f9bf8beff,Instrument F,2022-11-09,927,34,0.96,2.14,155,0.95,141
4b99616a-660f-4d69-9890-fc1579d14b61,Widget A,2021-08-16,579,38,0.93,3.09,16,0.88,104
227b127a-eebd-45ba-b6f9-ac439bd1442b,Tool D,2023-06-23,160,15,0.91,2.83,161,0.93,174
61fecf42-457d-4957-8555-67cbc08dfc5f,Apparatus H,2022-02-24,112,1,0.99,6.52,60,0.86,228
2ff5ded1-8b4e-422a-bb43-e7ded7fee5ed,Component E,2022-12-22,333,9,0.97,7.85,124,0.85,147
52e3d8f4-2fd2-439c-b910-452d310192fe,Apparatus H,2023-10-10,907,58,0.94,7.99,67,0.8,439
6877b8ab-b6de-4dff-b8ac-4cc3970cf132,Gizmo J,2024-01-09,940,10,0.99,3.35,62,0.84,251
723c80bc-c7e3-4cd9-ae29-28dfa7b2fce2,Tool D,2023-02-22,192,5,0.97,6.05,94,0.82,162
e4af7f97-a23c-49f8-b3a7-9135a11ffccc,Gizmo J,2021-06-02,339,18,0.95,5.18,88,0.96,252
3701abec-288b-487f-8139-83458c19ebce,Gadget B,2023-01-22,483,45,0.91,7.24,56,0.82,59
f785a135-0792-4228-bc6f-ef0a27faa6b3,Gadget B,2022-04-30,845,38,0.96,7.63,32,0.99,196
7fc9dbec-f54c-4bbc-b979-68e4510cb199,Component E,2024-03-02,113,7,0.94,4.63,115,0.97,127
a244ee9f-3075-45d0-9908-1dee5ea117e2,Machine G,2024-03-15,722,48,0.93,2.98,77,0.9,226
91b438e8-b683-40c5-806b-0213f932490d,Tool D,2022-10-06,770,35,0.95,6.21,72,0.84,400
b79675d0-b7c9-4c05-87cd-853605d89feb,Machine G,2021-11-23,209,12,0.94,6.23,16,0.81,252
ad9f3bc7-b6f2-42be-962b-8e8ea0f5cdc1,Gizmo J,2023-05-05,999,82,0.92,3.08,169,0.93,468
a40ad578-9b62-4199-81ae-946e1bf6b8b3,Machine G,2021-07-09,648,55,0.92,3.26,19,0.82,155
30d572e2-564c-4528-9a19-8158a95fb7c8,Apparatus H,2022-11-12,885,12,0.99,4.39,156,0.99,328
5d065c6d-41d7-4d60-abf7-c27537dbe198,Machine G,2024-04-20,163,3,0.98,2.23,179,0.86,445
d24003cf-fd64-4809-8a5e-c29584bf2427,Gadget B,2024-04-22,751,28,0.96,2.39,93,0.92,53
058d2586-ddbf-42ad-951b-7f173660d2a6,Contraption I,2024-03-19,740,70,0.91,2.12,173,0.99,350
488ca29a-99f4-4ad1-b418-efb3d838b289,Widget A,2021-08-14,250,7,0.97,5.18,140,0.88,146
0b2e4d57-be60-4088-843d-15581a01e14b,Machine G,2021-06-09,879,83,0.91,5.25,35,0.91,189
661039cf-e7d2-4d07-be78-6969cbadac3b,Component E,2023-10-10,111,10,0.91,6.25,126,0.96,131
f4103fb5-b8a0-4d8d-b4a2-0a5e4efca64c,Device C,2021-10-05,542,48,0.91,6.9,46,0.91,304
6063b8a8-1db1-4767-b364-37e6df19356b,Tool D,2022-11-18,929,9,0.99,4.96,15,0.95,390
28d276a7-5694-44f2-89d5-9b0ab7302890,Component E,2022-06-21,224,22,0.9,5.91,60,0.88,164
5e8d5c87-0a7b-4d5e-9faa-8077725aa9b6,Widget A,2022-09-30,497,0,1.0,4.49,173,0.8,112
1cf81b76-0d2f-4a43-af21-c2d919dbfda2,Widget A,2023-02-09,306,26,0.92,5.73,41,0.85,491
7ae6363e-74eb-48d0-ae59-93aa6db1fc4d,Machine G,2023-01-05,342,26,0.92,4.91,75,0.88,86
86616f42-a670-46b3-b781-24a7547eea08,Device C,2022-09-12,844,50,0.94,2.16,90,0.98,378
631a6358-54fc-4e61-8b9d-706f24ec8b7c,Gadget B,2024-03-04,620,24,0.96,7.39,27,0.98,376
a75c4782-5a8f-4a62-a808-410d64fae2c2,Tool D,2023-09-07,754,44,0.94,6.97,17,0.96,127
c22c7305-a160-4cb3-b5bb-bedab2192023,Component E,2022-08-20,429,9,0.98,7.34,125,0.94,80
693ca3ef-8bc1-49c6-989b-924066ca6378,Machine G,2021-12-18,163,2,0.99,2.18,81,0.9,259
0b7e1418-6efa-4bef-a4b2-8ffe92446540,Contraption I,2021-07-22,304,7,0.98,7.97,45,0.95,72
27362798-e09e-413d-ac5b-f7ace21d7dcb,Tool D,2021-12-08,583,14,0.98,4.66,147,0.89,279
325114ba-26ca-4b6d-bb70-4acb64fc4e27,Instrument F,2023-02-08,426,5,0.99,7.02,82,0.8,214
be3f44ee-933b-40e2-9991-bad4f9665387,Device C,2023-02-05,852,11,0.99,4.61,68,0.89,228
37307fac-da00-42b0-b567-ec27d3b8242e,Instrument F,2022-04-04,825,15,0.98,2.21,41,0.86,167
78812693-7cb3-4630-a725-57a38bd18e1e,Gadget B,2023-12-19,193,8,0.96,5.79,23,0.81,370
e1f8356e-bc75-4581-8f60-2b7430ce8b96,Contraption I,2024-04-03,996,37,0.96,6.38,74,0.91,495
a1c1b785-86eb-4e6b-88c1-af4039200d61,Gadget B,2023-04-23,320,3,0.99,3.09,111,0.96,184
fdc79f3c-8c27-4b76-9e4a-80a1f8770caf,Gizmo J,2022-12-12,421,10,0.98,5.45,137,0.9,362
a3956791-a16e-4278-8137-cbcbcd9079c7,Apparatus H,2021-12-31,272,23,0.92,2.76,16,0.99,422
e63a8cbe-d1ed-4c0a-8f4f-8e2951e3c544,Apparatus H,2023-09-11,878,44,0.95,6.98,147,0.89,220
e4f97142-8b4d-4680-bb45-0941bc3019cb,Device C,2024-04-19,451,21,0.95,7.29,133,0.84,392
6c01b8e9-70eb-4c4e-90cc-40489f163d93,Gadget B,2023-01-30,145,4,0.97,2.12,22,0.95,92
9a14a087-7edf-4fa2-9682-b8af5dd58421,Instrument F,2022-01-15,277,3,0.99,3.25,73,0.87,205
cb0728f6-e226-43b7-82b5-af3dbc34902e,Device C,2022-05-24,541,13,0.98,5.06,98,0.94,390
6853384c-b4d6-42c3-8b5e-6aac22f95725,Apparatus H,2022-12-19,530,53,0.9,7.16,88,0.94,165
db14ba67-6b34-4fa7-a64a-360cf2356bee,Gizmo J,2023-02-18,345,21,0.94,6.9,159,0.9,103
9ab88f0c-2956-4e3d-a5c8-47e73a9d218d,Device C,2022-06-16,189,5,0.97,3.71,169,0.81,388
9c364539-314b-45d9-9d56-13827059abed,Gadget B,2023-06-10,246,7,0.97,3.36,130,0.84,406
a45c6155-5fdb-449d-b33b-58b4af84133c,Contraption I,2023-09-26,554,22,0.96,3.26,48,0.98,216
0de4b88a-f988-4abb-ad9d-d56530f14f60,Contraption I,2023-09-14,848,41,0.95,6.92,48,0.86,466
7d769237-92f0-4358-9565-f331f8cefa22,Gadget B,2023-06-22,533,25,0.95,2.77,73,0.93,396
d4085357-2263-4292-86fd-12d47a0cd079,Tool D,2023-08-22,302,7,0.98,7.99,179,0.97,350
3952ef3a-e7c3-450f-89a2-d4880677ba4a,Gizmo J,2023-03-15,611,45,0.93,6.62,162,0.88,51
3d87ade3-459e-4590-bd3f-82837ec44f1c,Instrument F,2023-01-02,265,8,0.97,4.54,45,0.86,494
7775afa2-a3e9-44d1-ac03-e0ca8d64a0df,Gadget B,2023-04-18,379,15,0.96,4.61,22,0.94,182
9e0cd66d-eac4-4c38-a0a4-8ec4afbc0f44,Component E,2024-04-08,497,8,0.98,6.94,59,0.8,382
59615e74-cc01-471b-b138-a7a5ea3e119d,Component E,2022-11-28,858,1,1.0,2.33,153,0.95,291
7217abf8-305a-4248-896e-430b49bcd7b5,Tool D,2024-04-22,215,11,0.95,2.53,52,0.97,152
c172e97f-4af7-4de4-a17e-ab83cb6ec93f,Tool D,2024-03-31,298,2,0.99,5.1,108,0.99,198
6d992ad7-1307-4924-a350-4056bd70a24d,Gizmo J,2023-09-08,602,59,0.9,5.55,77,0.94,385
43a2cf6a-1bde-4a89-8b20-833e0e2f9685,Widget A,2024-02-27,154,4,0.97,6.5,84,0.99,398
9a43b7d1-3139-4b87-a922-0f258c702653,Widget A,2021-09-08,760,26,0.97,3.53,77,0.9,207
acd6f1e7-718e-48f0-b63e-60f882ebd400,Machine G,2023-04-23,816,14,0.98,2.84,169,0.84,329
b9e63f76-347b-43f0-9d24-4be941787824,Gizmo J,2021-12-19,262,13,0.95,3.63,178,0.96,105
08318b22-1a10-4873-9fe2-9002dd1d14d3,Gizmo J,2021-09-23,974,41,0.96,3.06,104,1.0,64
a3d7328b-804d-497e-9522-1e312f4f842c,Gizmo J,2021-11-28,659,11,0.98,2.01,42,0.88,273
28d0a74e-1591-4c96-93c8-3423a777d5f8,Gizmo J,2022-05-31,419,5,0.99,2.75,113,0.99,417
88ab4604-6239-4dc5-b518-035575e3ca9f,Device C,2024-02-02,823,32,0.96,2.08,26,0.99,332
76b3ce5e-2c38-4fa9-aef1-50a7212e4188,Device C,2021-12-18,157,4,0.97,5.18,94,0.82,357
6c730179-fed8-4992-9d76-b0dffd793338,Gizmo J,2024-02-04,634,26,0.96,5.09,94,0.81,172
78abe623-5ff4-48ed-97bd-08a923fbca68,Tool D,2021-12-05,530,33,0.94,5.97,14,0.97,333
572676a3-1d6e-487a-83ec-2fdbfbd12815,Device C,2022-03-30,808,0,1.0,2.78,47,0.85,280
c99bdd15-b16d-4766-84d9-d2b7d698d513,Gadget B,2024-03-20,711,41,0.94,3.42,135,0.87,312
4a0216f7-9069-41ec-b773-d1ff64dd83d5,Machine G,2023-07-17,360,17,0.95,5.13,61,0.99,298
aae64c9b-b187-4851-b2d2-9b337b7b1b4c,Component E,2023-02-06,626,47,0.92,4.91,58,0.83,308
8ee62a9b-8426-49aa-a67b-83497f6c3fe7,Gadget B,2021-10-06,206,7,0.97,2.62,11,0.93,87
c2648665-a0bb-414f-889e-1d81762069b9,Widget A,2024-01-29,711,53,0.93,3.27,138,0.88,185
e5483719-c3bc-4eda-b42d-f2c4c3eac3e9,Component E,2022-06-21,269,24,0.91,4.53,88,0.98,228
5febfd6c-f687-4128-9297-c7cbfadf9f4d,Instrument F,2021-12-25,993,9,0.99,4.99,30,0.88,441
a0f9f96a-8725-4781-9309-6560c06742a8,Tool D,2022-08-31,674,9,0.99,3.54,84,0.88,272
24bafe5b-4b40-405c-8ab1-cfc28d2ff35d,Machine G,2023-05-22,226,6,0.97,6.64,165,0.89,488
943ed11f-4ee5-46ba-8636-3ea4eb508a50,Gizmo J,2022-03-23,492,17,0.97,3.32,69,0.83,146
f4e8836e-ab44-4db1-a892-56b99a2e30a7,Instrument F,2021-05-24,209,18,0.91,3.13,167,0.88,466
c5f6ee9a-4b90-4299-9245-cae70a9ce4b3,Instrument F,2021-08-20,534,36,0.93,3.01,105,0.93,463
cd71f97d-8bfc-499e-9269-447e3af19af6,Apparatus H,2023-04-28,257,19,0.93,7.03,132,0.93,80
95e6c881-3516-49bc-beaa-79dca50d65dc,Widget A,2023-04-13,346,16,0.95,5.73,120,0.9,482
7fc3c545-f8a8-4947-b0a3-53deea50c413,Tool D,2023-02-10,214,10,0.95,5.27,84,0.96,213
c9d78335-3b31-44b9-81a3-6f0e531571d4,Gizmo J,2023-03-17,153,8,0.95,6.68,17,0.96,500
c314ee18-71f1-49ef-b66d-6b0bc50abe22,Apparatus H,2021-09-19,392,33,0.92,6.25,107,0.97,292
14d143e2-b818-448a-ad11-1e4974fa9fc7,Gizmo J,2024-01-09,277,18,0.94,3.82,179,0.88,493
ec0b7f33-73ab-4c76-b9d2-9e1cd5643b7e,Component E,2024-01-11,141,1,0.99,7.85,178,0.94,461
aacd1a12-5e2f-4e47-9cba-b2bbdaa3d492,Machine G,2022-03-09,615,29,0.95,4.24,138,0.87,406
52282825-16c3-41cd-a272-eb88ddb1b54c,Device C,2021-09-29,712,4,0.99,6.41,135,0.99,318
b48d7b85-26c9-4011-acef-a8cd01c2ae24,Gadget B,2022-05-08,865,52,0.94,5.93,180,0.83,192
885cf56b-8a3a-4cc5-a424-a68235d0301a,Component E,2022-08-08,230,0,1.0,4.73,69,0.91,500
2f73b293-4ec9-4aeb-bb73-8f7633173c71,Apparatus H,2023-05-13,718,46,0.94,2.5,58,0.92,177
b5ce4a21-a18c-440c-95ca-e35a1c7f4b70,Contraption I,2022-12-04,287,3,0.99,4.77,23,0.99,110
b81ad055-7105-49f4-8e98-32edd5c0d5a6,Instrument F,2021-12-07,721,63,0.91,2.19,178,1.0,93
59cc3a89-4299-4deb-98ef-7ca0a0d877ee,Component E,2024-05-07,540,42,0.92,3.85,71,0.89,415
3d177e10-4181-4293-aea0-668e063031f3,Gizmo J,2021-10-21,544,2,1.0,6.49,175,0.9,201
2e85c9e7-3aa4-44ee-bad0-482eafe22d9f,Tool D,2023-05-10,143,11,0.92,4.79,34,0.82,471
8c7799d6-2df7-4f18-ae20-7f30ed2dce26,Tool D,2023-03-15,453,35,0.92,7.63,135,0.88,389
01d32409-1c93-4fc9-9416-adc316ef90bc,Gizmo J,2022-06-22,562,50,0.91,3.85,74,0.91,106
9d377aec-c122-4552-9737-dca538bdb053,Apparatus H,2022-01-14,835,10,0.99,6.41,169,0.91,402
86cc28f8-ee02-47cd-838a-b8d5a724230f,Gadget B,2023-08-15,350,5,0.99,5.4,41,0.94,485
6c9baee9-00ec-406d-bb15-5094db4941e2,Contraption I,2024-04-11,387,0,1.0,4.49,95,0.85,496
0ce44b06-7bca-4e12-bab6-bf23a864c3c0,Gadget B,2021-10-18,440,34,0.92,7.63,29,0.99,343
26006c9b-e1a0-43b4-9683-e94a7d0a267b,Widget A,2022-07-26,735,69,0.91,3.06,79,0.84,143
deb897c3-4d3d-493f-9426-d3d95779ac27,Machine G,2021-06-30,593,29,0.95,3.85,51,0.91,399
f5c59ac5-2dcd-425f-b034-73ba0f3ecee6,Device C,2022-03-31,710,1,1.0,5.44,43,0.97,365
b046dd88-5cb8-4973-8033-1577d5758f6c,Gizmo J,2023-09-30,946,64,0.93,3.29,92,0.93,500
2fd41beb-2e0b-4a8c-9eaf-acf8e40b182b,Instrument F,2023-03-28,965,42,0.96,6.91,53,0.96,174
1a8ec311-4322-4257-b2fe-5ea838fbc78c,Machine G,2023-12-27,257,8,0.97,4.89,159,0.92,401
b31d68c4-8048-4afb-be80-63b4f95a2b45,Widget A,2023-08-27,630,35,0.94,7.3,81,0.92,348
f1b37660-a926-4eb6-be29-073c9f76c089,Component E,2022-10-05,273,16,0.94,2.65,88,0.93,331
41258124-e526-49fe-a45d-27d462970f4c,Machine G,2022-12-19,578,56,0.9,3.87,120,0.86,209
9e9205bc-c95b-49ac-a7d3-93a7cbe6438e,Widget A,2023-09-11,249,1,1.0,4.97,101,0.95,181
23fd2eb2-aeda-483a-a91f-05c6a00d7853,Gadget B,2022-08-04,204,5,0.98,3.35,27,0.98,314
812303e2-e266-4a4d-baac-abd828d581e7,Widget A,2022-08-26,266,18,0.93,2.53,164,0.81,146
09c087f4-7aa7-4ad3-a14d-1c4978ad0d98,Tool D,2021-08-29,424,21,0.95,5.3,40,0.9,138
cbf2cc14-b4e9-4b57-b038-46bbadf6c2ca,Component E,2023-09-09,404,29,0.93,3.84,34,0.84,415
8b6a347e-fe6d-4dba-b966-a920a30b6c87,Gizmo J,2022-08-13,168,4,0.98,2.16,55,0.92,431
4a7199ad-ca54-48c9-b01e-e70164a96cb0,Apparatus H,2023-02-04,105,7,0.93,4.03,107,0.85,434
4944c1d7-8283-43a3-aaff-8d9c5c5f306f,Instrument F,2022-04-15,347,29,0.92,7.85,58,0.82,102
656916a3-f4e7-473a-9e02-e3f9730ce2f3,Component E,2023-10-28,623,52,0.92,6.36,100,0.85,167
987a722d-7564-45a4-ab01-76485ea05921,Component E,2022-09-28,569,54,0.91,2.99,75,0.85,73
6c70b15f-4f01-448e-9e2b-8fcffe8c76cd,Contraption I,2021-08-04,450,24,0.95,6.31,100,0.97,306
8d5581b8-3d8b-4d8e-be74-d01931ec0e1d,Instrument F,2022-10-10,234,21,0.91,3.31,92,0.85,123
635dc96d-1492-4c53-8d50-f6eba6fa0b48,Component E,2022-03-21,724,24,0.97,5.02,62,0.84,64
1669621a-dc65-4df7-a9a5-7f241e40aa8e,Device C,2023-06-25,308,22,0.93,2.94,90,0.82,428
58d9e5a2-e5bd-48ae-af3f-e75500524b8d,Component E,2021-05-26,861,39,0.95,4.35,110,0.98,383
662f5998-83e4-4fe8-8024-ca1baf0c3e75,Gizmo J,2022-10-19,806,48,0.94,3.38,26,0.9,296
df5d6899-d5a8-4828-a67f-9ac8ef12e601,Widget A,2021-12-07,752,21,0.97,4.09,141,0.95,496
9ccfbad9-342a-4309-9c66-a8af5ccbbbc1,Tool D,2022-06-10,358,29,0.92,7.88,93,0.8,165
33b40f7b-1d89-43c8-93be-c0ee393879e3,Component E,2022-04-22,176,8,0.95,3.45,93,1.0,124
