Property ID,Property Type,Rent,Occupancy Rate,Monthly Revenue,Rental Length (months),Maintenance Costs,Maintenance Issues Logged,Customer Satisfaction,Month,Season,Date,Maintenance Issue Type,Occupancy Indicator
989eefdc-ea2f-4a49-b246-b62514783d94,Duplex,2497.78,0.8607337967854751,2149.9236629348243,8,185.3,6,2,11,November,2021-12-20,Plumbing,Occupied
a87a6814-9008-4250-b9ac-6c5ac733270b,Apartment,3031.54,0.7737522359447133,2345.660853355836,4,103.13,4,5,12,December,2021-11-27,Structural,Vacant
8cc918fe-79ed-41a8-b58b-f5579241cc0b,Duplex,2325.41,0.8816456843259981,2050.187690788519,10,179.9,9,2,11,November,2022-08-02,Plumbing,Occupied
e5e235a2-a46e-4ecb-97da-4ed13088c044,House,3868.56,0.8366943620309366,3236.8023411784,6,149.05,7,4,4,April,2023-12-13,Plumbing,Occupied
d204bde2-8e30-410f-9338-96bcc3628e97,Duplex,4543.58,0.875865234481298,3979.563762084536,1,348.21,3,3,10,October,2023-12-01,HVAC,Occupied
4ba3af52-32e6-4dd7-9646-62408466fe8f,House,3031.78,0.851072467710251,2580.264486154585,2,216.51,10,3,3,March,2022-06-17,Structural,Occupied
b74b1d73-00ba-4252-9745-bf725f74503c,Duplex,3286.71,0.836343112245965,2748.8172704499357,7,346.83,8,1,1,January,2024-05-05,HVAC,Occupied
7e94dbe4-3489-4e22-b86d-bfddf980341b,Apartment,2413.5,0.7758862092180145,1872.601365947678,5,94.64,10,2,11,November,2023-08-15,HVAC,Vacant
ef3e457a-193c-4025-9c27-fc6202642898,Duplex,3706.34,0.9630831244241613,3569.5135073782462,9,300.17,6,3,9,September,2021-07-20,Other,Occupied
16ceeecd-099d-466f-b01e-3fc595d82eaa,Apartment,3401.53,0.9268956176958661,3152.8632504610196,9,362.68,4,4,11,November,2021-10-08,Structural,Occupied
29853833-2c96-4b9a-a5fa-fb638ba87b27,Townhouse,3135.64,0.799050010400608,2505.533174612562,9,162.53,8,5,9,September,2024-02-23,Electrical,Vacant
5e95bb37-caf0-4dc5-b52b-9265d5d47028,Apartment,3516.59,0.9993378153715029,3514.2613681572734,6,445.49,0,2,8,August,2021-09-27,HVAC,Occupied
e9c83628-8bae-4049-a3b7-6dbc5f8d2a75,Condo,1992.87,0.8699505193927796,1733.6982915822884,7,388.63,3,2,4,April,2023-02-05,Other,Occupied
0c51f1bf-35a4-4d7c-b0d5-dff6b6572179,Duplex,1584.21,0.8760540062031675,1387.8535171671201,5,139.57,1,4,4,April,2022-04-11,Electrical,Occupied
a6556440-bad7-4334-a25a-d1258f016042,House,4935.64,0.8151392669496417,4023.2339715273297,3,224.69,5,5,2,February,2023-09-09,Plumbing,Occupied
f2867b9c-4a32-42ee-8b58-b117e564e857,Townhouse,1387.63,0.7100066498772766,985.2265275692054,9,469.26,0,5,7,July,2022-01-30,Plumbing,Vacant
fb85a8bb-e86e-4cbc-b8a6-86a00029e432,Condo,3630.69,0.9503561165343166,3450.448448739978,7,388.17,7,3,1,January,2021-09-15,Electrical,Occupied
6ba10bf4-1a97-4c14-b1ee-1b8a9c08eaef,Apartment,2677.83,0.9811389095330527,2627.3232061148947,5,152.71,0,2,11,November,2022-11-24,HVAC,Occupied
81280225-efed-44e3-b3f0-5c11d92a0e91,Townhouse,4386.1,0.98844163851313,4335.40387068244,1,225.73,0,4,8,August,2024-05-08,Structural,Occupied
dea89eb2-2a00-4898-a68c-061230344b80,Apartment,3234.67,0.9033929974933574,2922.1782272018386,3,325.18,10,1,6,June,2023-07-06,HVAC,Occupied
13404b7c-3774-4300-a1c0-54a3261d4704,Townhouse,1934.73,0.7112140203123157,1376.0071015188466,8,286.42,3,5,12,December,2021-12-05,Structural,Vacant
ce7e35d7-1c66-4f08-8134-8a252257e9e0,Condo,4616.34,0.9988041545698323,4610.8195709069,2,202.31,5,5,7,July,2023-06-17,HVAC,Occupied
42f60e8f-e532-432a-900a-4c90827e24d9,Condo,4504.75,0.8048490595507396,3625.6438010111942,2,69.94,1,2,12,December,2022-08-03,Structural,Occupied
bcde9e4a-aef7-4ed9-868b-c30764c99d6d,Apartment,2148.42,0.7245366694355332,1556.6090713486883,7,208.92,4,3,3,March,2023-03-05,HVAC,Vacant
18253338-2f73-43c4-850a-dc9533af65d4,Townhouse,2604.6,0.9042847340532506,2355.3000183150966,8,352.41,4,3,5,May,2022-10-03,Plumbing,Occupied
c38211f8-1290-4cdb-9241-5f76713d352f,Townhouse,2122.5,0.773811910110249,1642.4157792090034,2,168.22,9,1,2,February,2023-08-19,Plumbing,Vacant
03dd1647-4a2b-495d-bfd3-c67e614a8096,Condo,2441.22,0.9029524552426331,2204.3055927874207,1,260.89,6,5,12,December,2023-04-11,Structural,Occupied
124773b5-9df0-4b1e-b373-3bbcceda7447,House,1760.55,0.9911167153768854,1744.9105332567756,3,389.34,10,3,1,January,2022-09-12,Plumbing,Occupied
59f6a6f0-694e-402e-a5fc-1bb661832665,Townhouse,2692.01,0.9487213747782317,2553.9674281167477,4,68.91,3,4,2,February,2022-10-21,Plumbing,Occupied
752ccf61-f659-4c1f-be2e-bcbb22abb028,House,3599.07,0.9871802536992234,3552.930835681264,5,350.14,6,2,7,July,2023-10-16,Plumbing,Occupied
68470610-cae6-4a89-b8b4-f78255a7be31,Townhouse,1284.09,0.9718357643087085,1247.9245865911694,4,123.59,10,5,7,July,2023-01-30,Other,Occupied
773fd966-9df6-4cf9-a780-c75bac137b84,Duplex,4719.79,0.7404600679803286,3494.816024252875,5,167.46,8,2,3,March,2023-05-21,HVAC,Vacant
b52f6ee2-d401-418e-8ab6-19a549d9cfc9,Duplex,1057.04,0.9589718987996891,1013.6716559072233,11,444.4,9,1,11,November,2022-09-09,Electrical,Occupied
cc782322-b7cb-4d4e-9e1d-896cf4135345,Apartment,2177.5,0.7759589154886942,1689.6505384766317,12,358.27,4,1,5,May,2022-12-05,Other,Vacant
feb5811a-a2fa-44cf-b946-a7d5085860e3,Duplex,1090.52,0.8129443215827026,886.5320415723688,1,284.87,6,3,12,December,2023-10-28,Structural,Occupied
0ac000d5-b470-4a63-a047-3f712930d5b0,Townhouse,1546.37,0.9130481030360996,1411.9101950919332,1,66.4,2,2,5,May,2023-05-14,Electrical,Occupied
4b1a4e7e-ea4a-4072-8c48-c39c155e1905,Townhouse,2865.62,0.7949090054017188,2277.9071440592734,4,159.7,6,5,9,September,2022-08-01,Other,Vacant
c765a0e5-68ea-43b2-9cfa-853d6e524dd6,Condo,1396.52,0.762786010936434,1065.2459199929488,3,393.64,9,3,10,October,2022-05-16,HVAC,Vacant
22fc096c-c612-4e08-b2c7-f61281398f41,Apartment,1042.42,0.9598391419168983,1000.5555183170133,10,206.83,1,3,11,November,2022-09-19,Electrical,Occupied
fb6d7690-be9e-40e5-b660-6e61c9f00e80,Apartment,1831.88,0.8744563343861135,1601.8990698352336,11,204.89,0,2,12,December,2023-05-22,Other,Occupied
3cc0f0f8-b399-4913-979b-68871c2ede27,Apartment,4493.76,0.7097155964188422,3189.2915585631363,8,233.16,8,4,11,November,2021-07-07,Plumbing,Vacant
b321f49c-ba70-4438-aad5-34525633b05f,Townhouse,4814.09,0.7772788785370612,3741.8904763764813,5,451.47,7,1,12,December,2022-11-14,HVAC,Vacant
39b7ecdd-82ad-4046-a112-ed32839db785,Apartment,1673.31,0.7621970207346362,1275.391896765474,5,451.45,9,3,4,April,2024-03-15,HVAC,Vacant
c0b2462d-e0fe-47e5-b2b0-d560e1dbe0b2,Apartment,4816.27,0.7449037536780709,3587.657601727083,6,392.01,5,4,2,February,2021-10-29,Structural,Vacant
5ecd2051-d8b9-4ece-87b7-c70f67c96031,Duplex,3515.33,0.765774809915689,2691.951162540919,2,393.46,8,2,2,February,2023-08-14,Other,Vacant
4dd31202-de2f-4bc7-b8a3-49b555d8f737,Townhouse,1018.47,0.935917786965684,953.2041884909402,5,450.45,3,3,4,April,2022-10-10,Structural,Occupied
c8cc58b8-568b-4ffa-9120-7d9a94a1246f,House,1790.85,0.7011444839313338,1255.644599048429,10,427.41,3,3,11,November,2021-06-11,Electrical,Vacant
07c01285-f9a1-4d6a-9d27-46c6d2d3a2a1,Condo,1157.29,0.8258015647413512,955.6918928595184,9,198.95,1,4,11,November,2022-02-27,HVAC,Occupied
7eeb91da-25dc-41d0-8992-00aff1a9a8dd,Apartment,1609.83,0.8931573614749097,1437.8315152231537,11,419.37,10,5,6,June,2022-02-07,HVAC,Occupied
e8d1b772-15b3-4baf-9252-913f76626c84,Condo,3898.03,0.8964151251843643,3494.253050422408,5,452.55,9,5,8,August,2021-06-13,Structural,Occupied
4bd59ffb-24f6-43de-a3c0-ab71337dd705,Apartment,3900.62,0.990275171270746,3862.6871385620975,8,333.31,8,3,4,April,2022-07-13,Structural,Occupied
6de192c8-4d0e-4c4a-b603-8ac2d85dc156,House,2434.08,0.9795372792108621,2384.272100581575,3,68.21,1,1,10,October,2023-12-18,Electrical,Occupied
cf9b90ff-ef3c-41a9-938e-919807ab1542,House,4988.29,0.8686735818820563,4333.195741766443,3,235.51,6,1,3,March,2022-08-03,Other,Occupied
f9b5e41e-1b96-48e6-a6c9-45e26199508a,Duplex,1255.96,0.9993474141547933,1255.1403782818543,4,196.78,2,4,11,November,2023-11-05,Structural,Occupied
cae3c503-272a-4404-b44b-20d2a088e8a4,Condo,4291.31,0.7334355839491599,3147.3994557568694,10,162.05,3,4,7,July,2023-12-01,Plumbing,Vacant
c2d3be59-bc06-44b8-afed-8b39b122f5e0,Condo,3096.64,0.722103249757653,2236.093807329539,4,415.37,7,5,5,May,2024-02-09,Structural,Vacant
01446a29-f356-4112-8d9e-40b97bddf0c4,House,2099.53,0.7209004647927365,1513.5521528462941,1,333.37,1,5,12,December,2022-01-05,Electrical,Vacant
05a23628-54f1-4365-895c-ba8b18f6bc85,Condo,3207.92,0.9582790359420912,3074.082484979353,12,476.39,2,4,11,November,2022-03-07,Other,Occupied
3c268ad4-5c73-41d8-9e6b-8ffe492888f3,Townhouse,2794.96,0.9822552022675402,2745.364000129684,5,193.23,8,3,6,June,2023-06-02,Electrical,Occupied
47da1d3d-b46b-496a-9e54-25c100e6a6f3,Townhouse,1867.59,0.9252126072343125,1727.9178131447297,6,392.78,7,5,9,September,2023-06-12,Structural,Occupied
81b3ddc9-ce66-4d52-981b-aa6fb3c1168b,Townhouse,3720.37,0.8584458449344541,3193.736168118795,5,287.85,2,3,1,January,2021-08-13,Plumbing,Occupied
860d68d7-dc73-4b8c-8e71-f732629b71ef,Apartment,2621.42,0.8116367114874983,2127.6407082275578,9,217.28,7,3,7,July,2023-08-25,Plumbing,Occupied
604561ab-b86b-4bb3-a0ee-6a7101e6e782,Apartment,1224.84,0.8732847948164999,1069.6341480830417,1,70.37,3,1,7,July,2021-09-12,HVAC,Occupied
d598c670-60f1-4e7e-9df3-867e92fbc0e6,House,2983.69,0.959021328034255,2861.422346242526,9,356.25,5,5,11,November,2022-04-23,Plumbing,Occupied
484a7a84-413f-49f1-8b77-b46e9aea3b49,Condo,3775.41,0.8573354839967817,3236.7929596362897,6,466.94,5,2,1,January,2023-11-05,HVAC,Occupied
d1f001ac-1936-41de-9a08-8eef68416d8d,Townhouse,1312.99,0.9312119044786781,1222.6719184614594,7,220.89,10,2,3,March,2022-06-19,Electrical,Occupied
2c9bd677-aae2-4bd6-ad53-3858aaf2e76d,Apartment,2784.08,0.8998758265164538,2505.326291087929,7,226.96,9,3,1,January,2021-11-23,HVAC,Occupied
8dc489c5-8294-4b7c-9703-5531f3b465ce,Condo,3617.44,0.7898162074485265,2857.112741472598,2,412.66,1,3,4,April,2023-06-21,HVAC,Vacant
472ad835-04cf-456a-b9f9-0e48a4916aa4,Condo,4082.58,0.8355573668685244,3411.2297948301007,11,72.52,3,5,2,February,2023-10-27,Plumbing,Occupied
221fe53d-9288-4f26-8b27-9db0f4348310,Townhouse,2008.79,0.799046364631653,1605.1163468084183,9,224.39,8,1,9,September,2022-06-15,Structural,Vacant
d79889b5-714e-4b00-84e8-cd451d7e1945,Condo,4136.91,0.8586018162327156,3551.9584395912834,2,413.65,7,4,11,November,2022-09-08,HVAC,Occupied
55cf5e83-e723-44c3-bd64-8145cccecec5,Condo,1179.39,0.7122308238967876,839.9979113956324,9,409.77,9,2,11,November,2021-08-02,HVAC,Vacant
73a16170-1673-4467-a0a3-3f755c86eb71,House,1144.6,0.876616390879807,1003.3751210010271,3,250.52,6,1,9,September,2023-08-19,Other,Occupied
11dfcf19-86f5-4841-956c-69b2c2789695,House,4035.53,0.7688674943585665,3102.787839508826,1,418.3,9,4,1,January,2021-11-25,Other,Vacant
b38c3b81-bc6f-4e73-b80d-825670e27344,Townhouse,3250.21,0.8477730263669722,2755.4403680281966,5,365.82,5,5,6,June,2023-09-24,Electrical,Occupied
9eee03fb-87a0-4534-84ec-6a282057d339,Condo,2961.5,0.9067109710874677,2685.2245408755357,8,379.0,0,5,12,December,2023-02-20,Plumbing,Occupied
3fb40403-2b1f-433b-8303-79c21ca0eec9,Duplex,1313.18,0.9734155555805011,1278.2698392772024,8,334.34,6,4,5,May,2023-09-12,Other,Occupied
ae135fbd-8ce8-4caf-b1d9-aa46e7473fe9,Townhouse,1861.48,0.7072819105345667,1316.5911308218851,3,463.89,9,5,9,September,2023-07-21,Plumbing,Vacant
15518e8d-8745-4a99-adc7-dc11622a3af5,Duplex,4466.5,0.7187706984896521,3210.3893248040313,7,297.14,0,2,8,August,2023-04-05,Plumbing,Vacant
97f4c598-848f-40ea-8e76-90e5f16b8a99,Townhouse,2536.6,0.9951070585990107,2524.1885648422503,10,476.8,3,1,9,September,2023-02-24,Structural,Occupied
cc72feb1-e86a-4422-8c89-14040896b2f3,Townhouse,3928.48,0.8820448907690059,3465.0957124882243,12,229.03,6,1,1,January,2022-11-16,HVAC,Occupied
8e0b2e37-ce6d-4541-893a-7545161eebec,House,1565.42,0.9448765194540487,1479.128601083757,3,291.97,1,5,5,May,2021-12-18,Electrical,Occupied
0e2fb7cb-19ef-4f9e-8127-17dad11d2c6e,House,1233.0,0.9203208949403823,1134.7556634614914,7,343.23,2,1,7,July,2023-12-25,Structural,Occupied
b3ddd9ff-7db9-4384-af13-f0b342d35c69,Duplex,1013.52,0.9144800675505257,926.8438380638088,9,154.79,1,2,9,September,2021-06-06,Electrical,Occupied
cf78a204-20bd-4a34-a082-9d1ace179f19,Condo,4341.57,0.9348484148233115,4058.7098323444443,7,385.14,8,3,2,February,2021-09-09,Other,Occupied
ba9ee97b-5424-4fe0-9e57-5c53b604f113,House,4659.34,0.9710102492326654,4524.266894659728,6,74.06,0,1,1,January,2021-06-13,Plumbing,Occupied
b3a2d499-ee0d-45b0-89c7-cf260bf690ec,Condo,3686.0,0.8590015880143438,3166.2798534208714,8,495.84,7,1,10,October,2023-05-27,Structural,Occupied
e8ab3dfb-0bed-4be4-8fa0-75fc389a4476,Apartment,2376.92,0.7273255442255536,1728.7946325806029,12,66.39,6,4,6,June,2023-05-05,HVAC,Vacant
b5765212-890e-42f3-8540-c2c3fcdb4a90,Townhouse,3650.78,0.9029094293516811,3296.3236864885303,9,399.68,4,1,9,September,2023-08-31,Other,Occupied
0d32857c-2193-4d06-adfc-037e88fe5372,Duplex,2283.24,0.7808280023870402,1782.8177281701855,11,92.2,2,2,11,November,2024-04-14,HVAC,Vacant
fa6ce60c-a4ff-44e6-9184-5d6a8950f314,House,2990.85,0.8425232672032565,2519.8607137148597,11,245.29,1,2,4,April,2023-09-18,Electrical,Occupied
f3f978e1-559e-4eb1-8283-4e68f682ff17,Condo,2997.61,0.9037514077655124,2709.094257431978,1,144.85,5,1,7,July,2022-05-15,Other,Occupied
f540078e-2b38-487d-952e-cf35550cdc57,Condo,2869.06,0.8213885058336232,2356.612906547015,3,197.07,1,1,10,October,2024-01-11,HVAC,Occupied
568536c1-e909-4172-9ee6-caa2a60c698c,Duplex,1991.62,0.7354379184282402,1464.7128671000517,6,303.05,10,2,10,October,2022-02-23,Electrical,Vacant
901f7eb8-644f-44cd-8290-19edbe6905dc,House,3918.32,0.7863937722891268,3081.3424458359314,11,303.69,0,4,6,June,2022-12-11,HVAC,Vacant
87b42324-cef7-46cc-9000-d2b5dc93378a,Condo,3467.36,0.7021688549243659,2434.6722008105494,5,182.2,2,3,10,October,2021-10-02,Other,Vacant
9b385309-6206-4eff-a2b7-6c756a8ebe79,Condo,3691.79,0.9881955854493666,3648.210580406117,5,307.31,3,1,3,March,2022-07-02,HVAC,Occupied
96adda31-e081-42b5-847c-90a73197f193,Apartment,2359.53,0.7737467272343943,1825.6786153113705,11,78.71,2,5,2,February,2024-05-11,Electrical,Vacant
a7df23ee-121c-4fd1-9c04-84bc03fd28dc,Townhouse,1384.43,0.9028880538732847,1249.9853084237916,6,97.24,0,3,4,April,2022-04-20,Structural,Occupied
882c3070-dde0-4b5b-955c-3dc66abd6175,Apartment,3603.1,0.7790477990021785,2806.9871245847494,5,215.03,10,1,12,December,2024-05-17,Electrical,Vacant
c4819fc0-3a9a-42ee-af22-2b6b36af70b3,Townhouse,1283.4,0.9351079999082622,1200.1176070822637,7,409.75,3,5,9,September,2022-01-29,HVAC,Occupied
7d938f26-cc5c-4cb2-966c-2b10706df69c,House,4029.68,0.8516828601619943,3432.0093879375854,3,345.5,7,5,2,February,2022-06-12,Plumbing,Occupied
9e02d721-a4fe-49a8-b899-539eaf4eb19c,House,3905.7,0.9045117487097327,3532.751536935603,5,354.87,7,1,6,June,2021-08-20,Plumbing,Occupied
904503af-0b43-43ce-bcf7-01906c24eaa1,Townhouse,2056.87,0.9339533888614415,1921.0207069474332,8,168.43,5,5,3,March,2022-06-06,Electrical,Occupied
9315d67d-94de-4d4e-8035-5749b2f7d730,House,3823.4,0.8209576589746899,3138.8495133238293,5,226.52,10,3,8,August,2022-10-13,Plumbing,Occupied
22bbd792-f87a-404b-9397-0fd6a8622b61,Apartment,1538.08,0.7469449283193578,1148.8610553494377,6,494.53,6,5,5,May,2023-04-05,Electrical,Vacant
5e1d2168-c06f-4afd-b9fc-c5cedf4a98d7,Apartment,3992.08,0.809142414149151,3230.1612486765425,4,369.65,5,4,12,December,2022-04-03,HVAC,Occupied
c902c025-c649-4e34-aa68-3e8707792c08,Apartment,2716.73,0.9266644432580713,2517.4970929325,12,312.09,0,5,7,July,2023-02-28,Electrical,Occupied
4ea4ea30-3b1c-4ad5-a017-351935c6fb32,Townhouse,4067.52,0.9750165664475108,3965.899384356579,4,333.16,0,2,7,July,2022-03-15,Electrical,Occupied
5184ede8-1983-4880-b309-a02484739a85,Duplex,2274.8,0.784702022199939,1785.0401601004214,11,228.24,3,4,9,September,2023-07-08,Plumbing,Vacant
f362637e-1b16-4de3-9dd7-9805e59745d3,Duplex,1121.1,0.941114228719184,1055.083161817077,12,498.82,6,5,11,November,2022-11-02,Structural,Occupied
fea9a769-f9f0-4c6b-8db9-34f6d9a84368,Duplex,2375.31,0.7558593980096954,1795.4003866864095,10,362.75,4,3,1,January,2022-10-06,Electrical,Vacant
700c5064-5dbd-41e3-ab3c-7559196c93a7,House,3426.89,0.7913840329305698,2711.9860286094404,3,181.56,6,1,7,July,2023-02-08,Structural,Vacant
68fbb865-7ed9-45f7-be17-d4b524a8b661,Condo,1809.54,0.9965045113527925,1803.2147734733321,4,427.54,10,2,7,July,2021-11-25,Other,Occupied
027303d0-81e5-434b-83cd-efe092349d19,Townhouse,4085.92,0.8004903225247069,3270.7394186101506,9,207.36,7,3,12,December,2022-06-26,Electrical,Occupied
7aea31eb-cc0e-4f6e-9d83-c75abf8b034a,Townhouse,3734.46,0.8793002633432987,3283.711661445015,12,174.14,10,1,4,April,2023-03-22,Plumbing,Occupied
4c764f59-d2b1-4c37-bd22-e6c5b08a9e45,Apartment,4580.28,0.8969939979370928,4108.483668871307,3,159.83,7,5,9,September,2021-12-25,Plumbing,Occupied
f68a4fe3-a2a2-4951-866f-e26637861329,Condo,4198.63,0.9195519019046869,3860.858201894076,4,141.76,0,2,9,September,2024-01-15,Plumbing,Occupied
59879eee-9ed9-40a4-a0f2-274503b970fc,Apartment,4348.7,0.7904409814327229,3437.390695956482,3,92.7,7,5,4,April,2021-11-18,Plumbing,Vacant
66512676-3a49-4c92-8f12-7bcd6cc82f8d,Duplex,2386.42,0.9180627477934105,2190.883302589151,4,331.09,5,2,1,January,2023-10-21,HVAC,Occupied
252f18ab-65eb-4c40-b420-2279a55b39dc,Apartment,3008.32,0.774879882287655,2331.0866474835984,6,310.83,8,3,3,March,2023-11-25,Structural,Vacant
63f23af6-cab7-4cec-930c-a70be49dad51,Condo,1102.94,0.8297183138481873,915.1295170757197,1,463.71,2,4,4,April,2023-03-02,Structural,Occupied
f42bc443-0ce6-42e4-8de1-c0c421841c53,Apartment,4026.64,0.9828926366715022,3957.7548065269375,4,131.32,2,3,9,September,2022-08-10,Structural,Occupied
fc4928b9-2d9e-4943-93e4-8e0bfb10fe30,Townhouse,1854.32,0.8889534563513343,1648.4041731814061,4,412.85,8,5,10,October,2023-03-12,HVAC,Occupied
806bdf83-6cc8-47a4-b7ff-dde32451d7e4,Apartment,1364.64,0.7662994197691645,1045.7228401937928,3,343.68,2,4,12,December,2023-06-19,Plumbing,Vacant
cf190e79-4c01-4402-985a-956764bcb0a6,Condo,4542.0,0.9992891982495001,4538.771538449229,2,134.6,1,5,12,December,2021-12-27,Electrical,Occupied
e2358467-e55f-4f03-ae73-f2614db2e265,Duplex,1151.84,0.8212559145806422,945.9554126505668,11,81.2,7,2,11,November,2021-07-04,Plumbing,Occupied
861d63d4-7442-4956-8721-e5fd476a8531,Duplex,4094.47,0.7031522510972371,2879.0357975501042,8,282.13,7,4,12,December,2022-09-08,Other,Vacant
9e9ce908-e7ae-43f7-bc76-69bf44fb6045,Townhouse,3192.38,0.7852187784062931,2506.7167238086818,12,113.99,10,4,12,December,2024-02-04,Electrical,Vacant
7f3078c3-075b-46b4-ac56-387ffa973d07,Apartment,3742.2,0.7786874315969868,2914.004106522244,1,181.31,10,4,5,May,2023-02-27,Other,Vacant
870b630c-1a0a-4aaa-9e83-a79e8f02284b,Apartment,1564.45,0.9864395326326363,1543.235326827128,12,425.23,10,3,10,October,2021-10-12,Other,Occupied
a904f6ee-eebc-49a5-9aae-c7cbfedf2a38,House,3025.45,0.9045961666628894,2736.810472430239,2,458.88,8,5,12,December,2022-08-13,HVAC,Occupied
b2d66b8a-6ee1-4ddf-8959-7843a4d7f7d8,Duplex,1686.74,0.9171416151402343,1546.979447921639,2,381.86,5,2,3,March,2021-11-08,Structural,Occupied
d5d6399f-38e8-4796-a733-568197575e53,Apartment,1822.4,0.9509604204938547,1733.0302703080008,1,446.54,2,4,11,November,2023-05-05,Electrical,Occupied
cd200f09-1a32-41f6-8b22-ffb2b6141696,Duplex,4449.42,0.8074918712452088,3592.8704817558573,7,263.58,1,3,6,June,2021-09-02,Plumbing,Occupied
c5b7e1d9-a05f-448a-9889-df1fdb395ec4,Townhouse,4751.58,0.747972403022224,3554.050710752339,5,230.15,4,3,10,October,2023-08-16,Other,Vacant
40261599-ab6c-4474-9f08-3cec8ba705c4,Townhouse,3768.56,0.7223250714362492,2722.1253712117914,5,75.44,3,4,11,November,2021-10-29,Plumbing,Vacant
d5a0ce7c-097c-434b-bc75-3e6a2b0960cf,Duplex,4928.35,0.7849135345757353,3868.3286181263256,12,371.75,8,4,1,January,2023-12-06,Plumbing,Vacant
6a5af785-f062-4084-93d3-f2d5a5c5eeb6,Apartment,2792.21,0.9327449881430514,2604.4198833429095,9,240.99,9,1,5,May,2022-01-26,Other,Occupied
2d306823-760b-4e0b-b19a-9c5ce6711bf7,Duplex,3065.89,0.7989057182451724,2449.3570525106916,2,433.29,4,3,3,March,2023-02-27,Plumbing,Vacant
765d4609-0912-45ff-a8fe-9a2c74c3f86f,Townhouse,3513.49,0.8677616526911068,3048.871889113677,10,405.32,7,5,9,September,2022-04-07,Other,Occupied
12cd92be-9c52-485c-9a39-0a7b616d469c,Townhouse,2639.61,0.886839819060761,2340.9112547909754,6,302.02,4,1,1,January,2024-03-01,Electrical,Occupied
be735867-ee84-49c1-863f-d25a0a432aaa,Apartment,3558.53,0.8888228053492049,3162.902617519306,5,385.43,8,2,5,May,2022-07-01,Other,Occupied
bcb4a123-1962-45d3-b7c6-bd857dd6c8d7,Apartment,1337.71,0.854696205263554,1143.335660743109,4,495.9,3,5,4,April,2022-04-21,Electrical,Occupied
35d8b174-7544-40b7-b12d-9b0b3ebafe1c,Townhouse,4185.49,0.7485034206831119,3132.853582234958,4,333.71,0,4,7,July,2021-09-18,Other,Vacant
76171024-c018-4d1d-8bb1-b3cd2aa1060f,Apartment,4180.97,0.879696711118597,3677.9855582855207,9,379.61,6,2,5,May,2023-03-10,Electrical,Occupied
32384602-9b62-4d38-96b4-81e1ddca5131,Apartment,3255.37,0.7091902797530566,2308.6767609997078,5,121.56,7,4,10,October,2021-05-29,Other,Vacant
d50d05a3-ec54-4aac-ac6f-b7719222f9fd,Apartment,1808.56,0.7936066868746992,1435.285309614106,5,344.8,1,4,8,August,2022-07-15,Other,Vacant
6f25c93d-b251-415f-ba76-ccc0e17c7114,Duplex,4334.41,0.7532202995339173,3264.7655985028064,2,235.02,6,4,6,June,2022-12-15,Structural,Vacant
1b2b90ad-978c-42a0-ba18-35a8e1f17582,Duplex,4726.21,0.8739081377343701,4130.273379641558,1,112.96,4,3,6,June,2023-04-26,Other,Occupied
c2977000-dbfe-4cf3-b2a7-5dcf88342422,Apartment,3096.52,0.7553639073603402,2338.9994464194406,3,416.53,8,4,2,February,2022-06-26,Structural,Vacant
431bab37-6219-4dcc-8aeb-eb50b80f8547,Apartment,2392.93,0.9678554388176579,2316.0103152099377,4,314.12,1,5,1,January,2023-10-08,Electrical,Occupied
a3529493-4572-4003-8b96-379deee99418,Duplex,4699.34,0.9560326400677333,4492.722426775902,8,110.45,9,3,5,May,2022-09-06,Structural,Occupied
d6e85e39-56c3-4460-a358-ee54a488e787,Townhouse,3143.62,0.8582780236411496,2698.0999606787905,9,241.59,8,2,5,May,2022-08-29,Electrical,Occupied
7ff4afba-9c77-4da4-a1ef-b2cd8dde3906,Duplex,3113.94,0.9477254474668878,2951.1601798850406,5,327.1,10,1,7,July,2023-03-09,Plumbing,Occupied
b8ab6ab9-0241-4036-9de5-56b9e42c8787,Apartment,1521.23,0.9690104994883892,1474.0878421367224,2,300.25,10,4,4,April,2023-08-05,Other,Occupied
